packageName,api,mcrCategories,mcrTags,count,countAll,proportion
com.stratio.cassandra.lucene.testsAT.varia,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",236,542,0.44
com.stratio.cassandra.lucene.testsAT.varia,junit:junit,Testing Frameworks,"testing,junit",257,542,0.47
com.stratio.cassandra.lucene.search.sort,junit:junit,Testing Frameworks,"testing,junit",88,149,0.59
com.stratio.cassandra.lucene.search.sort,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",57,149,0.38
com.stratio.cassandra.lucene.search.sort,org.apache.lucene:lucene-spatial,"","lucene,spatial,apache,index",4,149,0.03
com.stratio.cassandra.lucene.testsAT.story,junit:junit,Testing Frameworks,"testing,junit",70,171,0.41
com.stratio.cassandra.lucene.testsAT.story,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",101,171,0.59
com.stratio.cassandra.lucene.schema,junit:junit,Testing Frameworks,"testing,junit",101,247,0.41
com.stratio.cassandra.lucene.schema,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",26,247,0.11
com.stratio.cassandra.lucene.schema,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",120,247,0.49
com.stratio.cassandra.lucene.testsAT.util.monitoring,org.jolokia:jolokia-client-java,"",client,21,21,1.0
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",126,210,0.6
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,junit:junit,Testing Frameworks,"testing,junit",84,210,0.4
com.stratio.cassandra.lucene.testsAT.udt,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",516,628,0.82
com.stratio.cassandra.lucene.testsAT.udt,com.datastax.cassandra:cassandra-driver-core,Cassandra Clients,"database,cassandra,driver,client",52,628,0.08
com.stratio.cassandra.lucene.testsAT.udt,junit:junit,Testing Frameworks,"testing,junit",60,628,0.1
