packageName,api,mcrCategories,mcrTags,count,countAll,proportion
proj.zoie.perf.client,org.mortbay.jetty:jetty,Web Servers,"webserver,server,jetty,web",32,335,0.1
proj.zoie.perf.client,org.json:json,JSON Libraries,json,8,335,0.02
proj.zoie.perf.client,it.unimi.dsi:fastutil,Collections,"collections,structures",8,335,0.02
proj.zoie.perf.client,com.yammer.metrics:metrics-core,Application Metrics,"monitoring,management,metrics,performance",55,335,0.16
proj.zoie.perf.client,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,335,0.0
proj.zoie.perf.client,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",68,335,0.2
proj.zoie.perf.client,commons-configuration:commons-configuration,Configuration Libraries,config,53,335,0.16
proj.zoie.perf.client,org.mortbay.jetty:jetty-util,"","server,webserver,jetty",1,335,0.0
proj.zoie.perf.indexing,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",10,34,0.29
proj.zoie.perf.indexing,com.senseidb.zoie:zoie-core,Search Engines,"engine,search",15,34,0.44
proj.zoie.perf.indexing,log4j:log4j,Logging Frameworks,logging,9,34,0.26
proj.zoie.dataprovider.jms,org.mockito:mockito-all,Mocking,"mock,mocking,testing",12,70,0.17
proj.zoie.dataprovider.jms,junit:junit,Testing Frameworks,"testing,junit",6,70,0.09
proj.zoie.dataprovider.jms,log4j:log4j,Logging Frameworks,logging,17,70,0.24
proj.zoie.dataprovider.jms,com.senseidb.zoie:zoie-core,Search Engines,"engine,search",35,70,0.5
proj.zoie.api.indexing,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",15,15,1.0
