packageName,api,mcrCategories,mcrTags,count,countAll,proportion
com.vmware.xenon.services.common,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1788,3788,0.47
com.vmware.xenon.services.common,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",66,3788,0.02
com.vmware.xenon.services.common,org.apache.lucene:lucene-grouping,"","lucene,apache,index",24,3788,0.01
com.vmware.xenon.services.common,com.google.code.gson:gson,JSON Libraries,"google,json",14,3788,0.0
com.vmware.xenon.examples.classic,com.vmware.xenon:xenon-common,"","",3,3,1.0
com.vmware.xenon.common.fsm,junit:junit,Testing Frameworks,"testing,junit",25,25,1.0
com.vmware.workshop.labs.answer,com.vmware.xenon:xenon-common,"","",111,128,0.87
com.vmware.workshop.labs.answer,junit:junit,Testing Frameworks,"testing,junit",17,128,0.13
com.vmware.xenon.common.cloning,junit:junit,Testing Frameworks,"testing,junit",6,6,1.0
com.vmware.xenon.examples,com.vmware.xenon:xenon-common,"","",14,14,1.0
com.vmware.xenon.common.http.netty,junit:junit,Testing Frameworks,"testing,junit",158,1744,0.09
com.vmware.xenon.common.http.netty,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",1586,1744,0.91
com.vmware.xenon.performance,com.vmware.xenon:xenon-common,"","",98,98,1.0
com.vmware.xenon.common.serialization,junit:junit,Testing Frameworks,"testing,junit",107,604,0.18
com.vmware.xenon.common.serialization,com.esotericsoftware:kryo-shaded,"","",276,604,0.46
com.vmware.xenon.common.serialization,com.google.code.gson:gson,JSON Libraries,"google,json",221,604,0.37
