2022-03-31 17:11:15.829 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Trying to download "org.apache.lucene:lucene-core:6.6.0"...
2022-03-31 17:11:15.829 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Already downloaded "https://repo1.maven.org/maven2/org/apache/lucene/lucene-core/6.6.0/lucene-core-6.6.0.jar".
2022-03-31 17:11:15.830 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - --Finished downloading dependencies.
2022-03-31 17:11:15.833 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - Finished collecting dependencies.
2022-03-31 17:11:15.894 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - Creating parser...
2022-03-31 17:11:16.082 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - Starting JavaParser and JavaSymbolSolver...
2022-03-31 17:11:16.084 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - --Parsing the src "temp/java_files/semanticvectors/semanticvectors/src-ext".
2022-03-31 17:11:16.154 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - --Parsing the src "temp/java_files/semanticvectors/semanticvectors/exampleclient/src/main/java".
2022-03-31 17:11:16.196 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/exampleclient/src/main/java/pitt/search/examples/ExampleVectorSearcherClient.java".
2022-03-31 17:11:16.469 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/exampleclient/src/main/java/pitt/search/examples/MarkedUpDocumentAnalyzer.java".
2022-03-31 17:11:16.659 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/exampleclient/src/main/java/pitt/search/examples/NarrativeRelationsIndexer.java".
2022-03-31 17:11:17.171 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - --Parsing the src "temp/java_files/semanticvectors/semanticvectors/src/test/java".
2022-03-31 17:11:17.199 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Adding the corresponding src/main/java directory as a type solver...
2022-03-31 17:11:17.202 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/AllTests.java".
2022-03-31 17:11:18.065 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/CompareTermsTest.java".
2022-03-31 17:11:18.142 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/CompoundVectorBuilderTest.java".
2022-03-31 17:11:18.430 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/ElementalVectorStoreTest.java".
2022-03-31 17:11:18.455 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/FlagConfigTest.java".
2022-03-31 17:11:18.684 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/integrationtests/ESPTest.java".
2022-03-31 17:11:18.800 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/integrationtests/LSATest.java".
2022-03-31 17:11:18.867 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/integrationtests/MyTestUtils.java".
2022-03-31 17:11:18.993 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/integrationtests/PSITest.java".
2022-03-31 17:11:19.073 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/integrationtests/RegressionTests.java".
2022-03-31 17:11:19.329 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/integrationtests/RunTests.java".
2022-03-31 17:11:19.404 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/integrationtests/ThreadSafetyTest.java".
2022-03-31 17:11:19.518 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/MyTestUtils.java".
2022-03-31 17:11:19.526 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/orthography/NumberRepresentationTest.java".
2022-03-31 17:11:19.671 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/orthography/StringEditTestUnused.java".
2022-03-31 17:11:19.841 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/tables/TableTest.java".
2022-03-31 17:11:19.895 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/tables/TypeSpecTest.java".
2022-03-31 17:11:20.000 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/utils/DistributionTest.java".
2022-03-31 17:11:20.083 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/utils/MatrixUtilsTest.java".
