groupId,artifactId,version,mcrCategories,mcrTags,downloaded,dlVersIfDiff,jarURL,pathToJAR
org.xerial,sqlite-jdbc,3.8.6,null,null,true,,https://repo1.maven.org/maven2/org/xerial/sqlite-jdbc/3.8.6/sqlite-jdbc-3.8.6.jar,temp/dependencies/boyter/searchcode-server/org/xerial/sqlite-jdbc/3.8.6/sqlite-jdbc-3.8.6.jar
com.zaxxer,HikariCP,3.3.1,null,null,true,,https://repo1.maven.org/maven2/com/zaxxer/HikariCP/3.3.1/HikariCP-3.3.1.jar,temp/dependencies/boyter/searchcode-server/com/zaxxer/HikariCP/3.3.1/HikariCP-3.3.1.jar
org.apache.lucene,lucene-queryparser,5.5.5,null,null,true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-queryparser/5.5.5/lucene-queryparser-5.5.5.jar,temp/dependencies/boyter/searchcode-server/org/apache/lucene/lucene-queryparser/5.5.5/lucene-queryparser-5.5.5.jar
org.apache.lucene,lucene-analyzers-common,5.5.5,null,null,true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-analyzers-common/5.5.5/lucene-analyzers-common-5.5.5.jar,temp/dependencies/boyter/searchcode-server/org/apache/lucene/lucene-analyzers-common/5.5.5/lucene-analyzers-common-5.5.5.jar
org.codehaus.guessencoding,guessencoding,1.4,null,null,true,,https://repo1.maven.org/maven2/org/codehaus/guessencoding/guessencoding/1.4/guessencoding-1.4.jar,temp/dependencies/boyter/searchcode-server/org/codehaus/guessencoding/guessencoding/1.4/guessencoding-1.4.jar
org.zeroturnaround,zt-exec,1.10,null,null,true,,https://repo1.maven.org/maven2/org/zeroturnaround/zt-exec/1.10/zt-exec-1.10.jar,temp/dependencies/boyter/searchcode-server/org/zeroturnaround/zt-exec/1.10/zt-exec-1.10.jar
com.google.guava,guava,18.0,null,null,true,,https://repo1.maven.org/maven2/com/google/guava/guava/18.0/guava-18.0.jar,temp/dependencies/boyter/searchcode-server/com/google/guava/guava/18.0/guava-18.0.jar
junit,junit,4.12,null,null,true,,https://repo1.maven.org/maven2/junit/junit/4.12/junit-4.12.jar,temp/dependencies/boyter/searchcode-server/junit/junit/4.12/junit-4.12.jar
net.sf.opencsv,opencsv,2.3,null,null,true,,https://repo1.maven.org/maven2/net/sf/opencsv/opencsv/2.3/opencsv-2.3.jar,temp/dependencies/boyter/searchcode-server/net/sf/opencsv/opencsv/2.3/opencsv-2.3.jar
mysql,mysql-connector-java,5.1.35,null,null,true,,https://repo1.maven.org/maven2/mysql/mysql-connector-java/5.1.35/mysql-connector-java-5.1.35.jar,temp/dependencies/boyter/searchcode-server/mysql/mysql-connector-java/5.1.35/mysql-connector-java-5.1.35.jar
org.quartz-scheduler,quartz,2.2.2,null,null,true,,https://repo1.maven.org/maven2/org/quartz-scheduler/quartz/2.2.2/quartz-2.2.2.jar,temp/dependencies/boyter/searchcode-server/org/quartz-scheduler/quartz/2.2.2/quartz-2.2.2.jar
