packageName,className,methodName,apis
uk.co.flax.luwak.assertions,HighlightingMatchAssert,"",[org.assertj:assertj-core]
uk.co.flax.luwak.assertions,HighlightingMatchHitsAssert,withErrorMessage,[org.assertj:assertj-core]
uk.co.flax.luwak,QueryIndex,search,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.benchmark,StandardBenchmark,main,[com.github.flaxsearch:luwak]
uk.co.flax.luwak.matchers,TestHighlightingMatcher,testUnorderedNearWithinOrderedNear,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.termextractor.treebuilder,BooleanQueryTreeBuilder,buildChildTrees,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.termextractor.treebuilder,BooleanQueryTreeBuilder,analyze,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,TestCachePurging,"",[junit:junit]
uk.co.flax.luwak.termextractor,TestQueryTermComparators,testTermFrequencyNorms,"[com.google.guava:guava,junit:junit,org.assertj:assertj-core]"
uk.co.flax.luwak.termextractor,TestSpanExtractors,testOrderedNearExtractor,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak,TestConcurrentQueryLoader,testErrorHandling,"[junit:junit,org.assertj:assertj-core]"
uk.co.flax.luwak.benchmark,BenchmarkResults,add,"[com.github.flaxsearch:luwak,io.dropwizard.metrics:metrics-core]"
uk.co.flax.luwak.termextractor,TestQueryTermComparators,testTermWeights,"[junit:junit,org.assertj:assertj-core]"
uk.co.flax.luwak.matchers,TestExplainingMatcher,testHashcodeAndEquals,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.presearcher,TermFilteredPresearcher,buildQueryDocument,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,TermFilteredPresearcher,getQueryBuilder,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.termextractor,TestBooleanTermExtractor,allDisjunctionClausesOfAConjunctionAreExtracted,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.matchers,CollectingMatcher,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak.termextractor,QueryTerm,hashCode,[org.apache.lucene:lucene-core]
