packageName,className,methodName,apis
org.imixs.workflow.engine.adapters,TestAccessAdapter,staticUserGroupMappingTest,"[junit:junit,org.imixs.workflow:imixs-workflow-core,org.imixs.workflow:imixs-workflow-engine]"
org.imixs.workflow.faces.data,ViewController,init,[jakarta.platform:jakarta.jakartaee-api]
org.imixs.workflow.faces.util,ViewExpiredExceptionHandler,handle,[jakarta.platform:jakarta.jakartaee-api]
org.imixs.workflow.jaxrs,DocumentTableWriter,"","[jakarta.platform:jakarta.jakartaee-api,org.imixs.workflow:imixs-workflow-core]"
org.imixs.workflow.engine.lucene,ExtendedFacetsExample,runFacetOnly,[org.apache.lucene:lucene-facet]
org.imixs.workflow.faces.data,WorkflowEvent,getWorkitem,[org.imixs.workflow:imixs-workflow-core]
org.imixs.workflow.jaxrs,EventLogRestService,deleteEventLogEntry,"[jakarta.platform:jakarta.jakartaee-api,org.imixs.workflow:imixs-workflow-engine]"
org.imixs.workflow.jaxrs,ModelRestService,getDefiniton,"[jakarta.platform:jakarta.jakartaee-api,org.imixs.workflow:imixs-workflow-core,org.imixs.workflow:imixs-workflow-engine]"
org.imixs.workflow.engine,TestAdaptText,testReplaceDynamicValues,"[junit:junit,org.imixs.workflow:imixs-workflow-core,org.imixs.workflow:imixs-workflow-engine]"
org.imixs.workflow.engine,TestModelService,testDeprecatedModelVersion,"[junit:junit,org.imixs.workflow:imixs-workflow-core,org.imixs.workflow:imixs-workflow-engine]"
org.imixs.workflow.engine.solr,SolrUpdateService,"","[jakarta.platform:jakarta.jakartaee-api,org.imixs.workflow:imixs-workflow-engine]"
org.imixs.workflow.jaxrs,EventLogRestService,buildItemCollection,"[org.imixs.workflow:imixs-workflow-core,org.imixs.workflow:imixs-workflow-engine]"
org.imixs.workflow.jaxrs,ModelRestService,postBPMNModel,"[jakarta.platform:jakarta.jakartaee-api,org.imixs.workflow:imixs-workflow-core]"
org.imixs.workflow.engine.plugins,AnalysisPlugin,run,[org.imixs.workflow:imixs-workflow-core]
org.imixs.workflow.engine.solr,SolrSearchService,parseItem,[jakarta.platform:jakarta.jakartaee-api]
org.imixs.workflow.engine.lucene,ExtendedFacetsExample,runDrillSideways,[org.apache.lucene:lucene-facet]
org.imixs.workflow.bpmn,TestBPMNParserCollaborationMessageFlow,testComplex,[junit:junit]
org.imixs.workflow.faces.fileupload,AjaxFileUploadServlet,doGet,"[jakarta.platform:jakarta.jakartaee-api,org.imixs.workflow:imixs-workflow-core]"
org.imixs.workflow.plugins,TestApproverPlugin,testUpdateApproverListExistingApprover,"[junit:junit,org.imixs.workflow:imixs-workflow-core,org.imixs.workflow:imixs-workflow-engine,org.mockito:mockito-all]"
org.imixs.workflow.plugins,TestIntervalPlugin,testYearly,"[junit:junit,org.imixs.workflow:imixs-workflow-core,org.imixs.workflow:imixs-workflow-engine]"
org.imixs.workflow,TestRuleEngineBPMN,testRuleMatch,[junit:junit]
org.imixs.workflow,TestWorkflowKernelModels,"",[jakarta.platform:jakarta.jakartaee-api]
org.imixs.workflow,TestWorkflowKernelPluginRegistration,testInit,[junit:junit]
org.imixs.workflow.engine,WorkflowService,evalNextTask,[org.imixs.workflow:imixs-workflow-core]
org.imixs.workflow.engine.solr,SolrAutoFlushScheduler,"",[jakarta.platform:jakarta.jakartaee-api]
org.imixs.workflow.engine.solr,SolrIndexService,rebuildIndex,"[org.imixs.workflow:imixs-workflow-core,org.imixs.workflow:imixs-workflow-engine]"
org.imixs.workflow.jaxrs,WorkflowRestService,putTypedWorkitemJSONByUniqueID,[jakarta.platform:jakarta.jakartaee-api]
org.imixs.workflow.plugins,TestSplitAndJoinPlugin,testCreateSubProcessTargetFieldName,"[junit:junit,org.imixs.workflow:imixs-workflow-core,org.imixs.workflow:imixs-workflow-engine]"
org.imixs.workflow.util,TestJSONParserWorkitem,testCorrupted,[junit:junit]
org.imixs.workflow,TestItemCollection,testPerformanceCloning,[junit:junit]
org.imixs.workflow.engine.plugins,SplitAndJoinPlugin,updateSubprocesses,[org.imixs.workflow:imixs-workflow-core]
org.imixs.workflow.bpmn,TestBPMNParserGroups,testMultiGroups,[junit:junit]
org.imixs.workflow.engine,SimulationService,getModelManager,[org.imixs.workflow:imixs-workflow-core]
org.imixs.workflow.engine,TestAdaptForEach,setUp,"[junit:junit,org.imixs.workflow:imixs-workflow-core]"
org.imixs.workflow.engine.plugins,AbstractPlugin,getCtx,[org.imixs.workflow:imixs-workflow-core]
org.imixs.workflow.engine.scheduler,SchedulerService,logMessage,[org.imixs.workflow:imixs-workflow-core]
org.imixs.workflow.engine.solr,SolrAutoFlushScheduler,init,[jakarta.platform:jakarta.jakartaee-api]
org.imixs.workflow.jaxrs,ModelRestService,getGroups,"[jakarta.platform:jakarta.jakartaee-api,org.imixs.workflow:imixs-workflow-core,org.imixs.workflow:imixs-workflow-engine]"
org.imixs.workflow.xml,TestXMLParser,testFindSingleTagValueWithinMultibleTags,[junit:junit]
org.imixs.workflow.engine,ModelService,findVersionsByRegEx,[org.imixs.workflow:imixs-workflow-core]
org.imixs.workflow.plugins,TestResultPlugin,testBasicWithTypeDateWithExistingDateValue,"[junit:junit,org.imixs.workflow:imixs-workflow-core,org.imixs.workflow:imixs-workflow-engine]"
org.imixs.workflow.bpmn,TestBPMNModelSimple,testModifyGetVersion,[junit:junit]
org.imixs.workflow.bpmn,TestBPMNModelSimple,testStartTasks,[junit:junit]
org.imixs.workflow.engine,DocumentService,saveByNewTransaction,"[jakarta.platform:jakarta.jakartaee-api,org.imixs.workflow:imixs-workflow-core]"
org.imixs.workflow.engine,WorkflowScheduler,run,[org.imixs.workflow:imixs-workflow-core]
org.imixs.workflow.engine,WorkflowSimulationEnvironment,getModel,[org.imixs.workflow:imixs-workflow-core]
org.imixs.workflow.engine.lucene,ExtendedFacetsExample,drillSideways,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-facet]"
org.imixs.workflow.xml,TestXMLParser,testMultiTags,[junit:junit]
org.imixs.workflow.engine,ReportService,"",[jakarta.platform:jakarta.jakartaee-api]
org.imixs.workflow.engine.lucene,LuceneSearchService,getTotalHits,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser,org.imixs.workflow:imixs-workflow-core,org.imixs.workflow:imixs-workflow-engine]"
org.imixs.workflow.plugins,TestIntervalPlugin,setup,"[junit:junit,org.imixs.workflow:imixs-workflow-core,org.imixs.workflow:imixs-workflow-engine]"
org.imixs.workflow.xml,TestXMLParser,testAttributeWithDoubleQuotation,[junit:junit]
org.imixs.workflow.engine.adapters,TestAccessAdapterProcessEntity,setUp,"[junit:junit,org.imixs.workflow:imixs-workflow-core,org.imixs.workflow:imixs-workflow-engine]"
