packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
pitt.search.examples,MarkedUpDocumentAnalyzer,getVectorForTaggedDocument,pitt.search:semanticvectors,"",search,22,22,1.0
pitt.search.semanticvectors,ESP,shiftToward,pitt.search:semanticvectors,"",search,3,3,1.0
pitt.search.semanticvectors,DocVectors,makeWriteableVectorStore,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
pitt.search.semanticvectors,ESP,initialize,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",85,85,1.0
pitt.search.semanticvectors.integrationtests,RegressionTests,positionalBuildSearchGetRank,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
pitt.search.semanticvectors,CompareTermsTest,testCompareTermsOrthographic,junit:junit,Testing Frameworks,"testing,junit",6,6,1.0
pitt.search.semanticvectors,LuceneUtils,getGlobalTermFreq,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",23,23,1.0
pitt.search.semanticvectors.integrationtests,ESPTest,espBuildSearchGetRank,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
pitt.search.semanticvectors,VectorStoreReaderLucene,getVector,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",7,7,1.0
pitt.search.semanticvectors.vectors,BinaryVector,bitLength,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
pitt.search.examples,NarrativeRelationsIndexer,getPsiTripleVector,pitt.search:semanticvectors,"",search,7,7,1.0
pitt.search.semanticvectors,DocVectors,trainDocVectors,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",19,19,1.0
pitt.search.semanticvectors,FlagConfigTest,testTwoDifferentFlagConfigs,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
pitt.search.semanticvectors,CompoundVectorBuilderTest,testGetAdditiveQueryVector,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
pitt.search.semanticvectors,VectorStoreDeterministicTest,testVectorStoreDeterministic_ComplexVectors,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
pitt.search.semanticvectors.vectors,BinaryVector,concludeVote,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",60,60,1.0
pitt.search.semanticvectors.integrationtests,PSITest,testBuildAndSearchRealPermutationPSIIndex,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
pitt.search.semanticvectors.integrationtests,RegressionTests,testBuildAndSearchComplexPositionalIndex,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
pitt.search.semanticvectors,VectorStoreDeterministicTest,testVectorStoreDeterministic_RealVectors,junit:junit,Testing Frameworks,"testing,junit",8,8,1.0
pitt.search.semanticvectors,TermTermVectorsFromLucene,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,9,0.44
pitt.search.semanticvectors,TermTermVectorsFromLucene,"",pitt.search:semanticvectors,"",search,5,9,0.56
pitt.search.semanticvectors.viz,PathFinder,writeResultsPathfinderGraphJson,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
pitt.search.lucene,LuceneIndexFromSemrepTriplesPL,indexDoc,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",80,80,1.0
pitt.search.semanticvectors,VectorStoreRAMTest,testCreateWriteAndRead,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
pitt.search.semanticvectors,VectorStoreReaderLuceneTest,testVectorEnumerationThreadSafety,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,5,0.2
pitt.search.semanticvectors,VectorStoreReaderLuceneTest,testVectorEnumerationThreadSafety,junit:junit,Testing Frameworks,"testing,junit",4,5,0.8
pitt.search.lucene,LuceneTokenizer,tokenize,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",7,10,0.7
pitt.search.lucene,LuceneTokenizer,tokenize,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",3,10,0.3
pitt.search.lucene,IndexBilingualFiles,runDeepIndexer,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
pitt.search.semanticvectors,ESP,shiftAway,pitt.search:semanticvectors,"",search,3,3,1.0
pitt.search.semanticvectors,FlagConfigTest,testParseStringListFlag,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
pitt.search.semanticvectors.integrationtests,ThreadSafetyTest,setUp,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
pitt.search.semanticvectors.utils,MatrixUtilsTest,testSmallMatrixMultiply,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
pitt.search.semanticvectors,FlagConfigTest,testParseCommandLineFlags,junit:junit,Testing Frameworks,"testing,junit",6,6,1.0
pitt.search.semanticvectors.integrationtests,LSATest,testBuildAndSearchLSAIndex,junit:junit,Testing Frameworks,"testing,junit",6,6,1.0
pitt.search.semanticvectors,ESPperm,processPredication,pitt.search:semanticvectors,"",search,7,7,1.0
pitt.search.semanticvectors,FlagConfigTest,testParseEnumFlag,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
pitt.search.semanticvectors,LuceneUtils,getTermsForField,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",7,7,1.0
pitt.search.semanticvectors.vectors,BinaryVector,measureOverlap,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
pitt.search.lucene,LuceneTokenizer,main,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
pitt.search.semanticvectors.experiments,InNoutEmbeddings,processTermVector,pitt.search:semanticvectors,"",search,2,23,0.09
pitt.search.semanticvectors.experiments,InNoutEmbeddings,processTermVector,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",21,23,0.91
pitt.search.semanticvectors.integrationtests,RegressionTests,setUp,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
pitt.search.semanticvectors.vectors,RealVectorTest,testReadAndWriteStrings,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
pitt.search.semanticvectors.integrationtests,RegressionTests,buildSearchGetRank,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
pitt.search.semanticvectors.vectors,BinaryVector,decrement,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",10,10,1.0
pitt.search.lucene,PorterAnalyzer,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
pitt.search.semanticvectors.experiments,InNoutEmbeddings,populateQueue,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",3,3,1.0
pitt.search.semanticvectors,LuceneUtils,getGlobalTermWeight,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",6,6,1.0
pitt.search.semanticvectors,LuceneUtils,getEntropy,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",23,23,1.0
pitt.search.semanticvectors,ESPperm,processEmbeddings,pitt.search:semanticvectors,"",search,4,4,1.0
pitt.search.semanticvectors.integrationtests,RegressionTests,testBuildAndSearchRealPositionalIndex,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
pitt.search.semanticvectors.vectors,BinaryVector,isZeroVector,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",7,7,1.0
