packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
com.vmware.xenon.services.common,TestQueryTaskUtils,testMergeQueryResultsWhenCountOptions,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
com.vmware.xenon.services.common,TestSimpleTransactionService,tearDownMultiHost,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common,TestAuthentication,testVerificationExternalAuthServiceWithSkipBasicAuth,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
com.vmware.xenon.common,TestOperation,testSendWithOnHost,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common.http.netty,NettyHttpClientRequestHandler,parseRequestUri,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",3,3,1.0
com.vmware.xenon.common.http.netty,NettyHttpToHttp2HandlerBuilder,codec,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",5,5,1.0
com.vmware.xenon.host,DecentralizedControlPlaneHost,initialize,com.vmware.xenon:xenon-common,"","",2,2,1.0
com.vmware.xenon.services.common,FieldInfoCache,handleMaintenance,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",5,5,1.0
com.vmware.xenon.services.common,LuceneQueryConverter,buildBooleanQuery,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",8,8,1.0
com.vmware.xenon.services.samples,TestIdGeneratorService,setUpClass,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.samples,TestSampleContinuousQueryWatchService,setup,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common,TestQueryResultProcessor,selectedDocumentJson,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.common,TestQueryTaskClientHelper,testQueryDocument,junit:junit,Testing Frameworks,"testing,junit",6,6,1.0
com.vmware.xenon.common,TestServiceHost,registerForServiceAvailabilityWithReplicaBeforeAndAfterMultiple,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common.cloning,TestCloningJava8Times,testNullValues,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common.serialization,URISerializer,"",com.esotericsoftware:kryo-shaded,"","",3,3,1.0
com.vmware.xenon.services.common,TestQueryTaskService,testExpandSelectedFields,junit:junit,Testing Frameworks,"testing,junit",10,10,1.0
