packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
zemberek.tokenization,TurkishSentenceExtractorTest,getSentences,com.google.guava:guava,Core Utilities,google,4,4,1.0
zemberek.core.collections,TrieTest,"",com.google.guava:guava,Core Utilities,google,6,6,1.0
zemberek.core.collections,TrieTest,distinctStems,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.core.turkish,TurkishAlphabetTest,toAsciiTest,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
zemberek.lm.compression,SmoothLmTest,testNgramKeyExactMatch,junit:junit,Testing Frameworks,"testing,junit",3,5,0.6
zemberek.lm.compression,SmoothLmTest,testNgramKeyExactMatch,com.google.guava:guava,Core Utilities,google,2,5,0.4
zemberek.tokenization,SentenceExtractionComparison,"",org.apache.opennlp:opennlp-tools,Natural Language Processing,"nlp,tools,apache",8,8,1.0
zemberek.core.io,TestBytes,toHexWithZerosExceptionTest,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.core.logging,LoggerTest,testLevel,junit:junit,Testing Frameworks,"testing,junit",11,11,1.0
zemberek.embedding.fasttext,FastTextTest,classificationTest,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.langid.model,CompressedCharNgramModel,compress,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.lm,LmVocabularyTest,simpleCheck,junit:junit,Testing Frameworks,"testing,junit",10,10,1.0
zemberek.morphology,TurkishMorphologyFunctionalTests,testAbbreviationVoicing_Issue_183,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
zemberek.morphology.apps,ZemberekNlpScripts,generateWords,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.morphology.lexicon.tr,TurkishDictionaryLoader,"",com.google.guava:guava,Core Utilities,google,26,26,1.0
zemberek.core.turkish,TurkishAlphabetTest,devoiceTest,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
zemberek.morphology.analysis,NounCompoundsTest,incorrect1,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.analysis,StemTransitionsBase,generate,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.morphology.apps,ZemberekNlpScripts,createZemberekVocabulary,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.tokenization,TurkishTokenizerTest,testPunctuation,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.tokenization,TurkishTokenizerTest,testTokenizeSentence,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.apps.grpc,StartGrpcServer,"",com.beust:jcommander,Command Line Parsers,"cli,parser",2,2,1.0
zemberek.corpus,CorpusDbTest,saveLoadDocument,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
zemberek.corpus,WebDocument,getContentAsString,com.google.guava:guava,Core Utilities,google,3,3,1.0
