packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
com.browseengine.bobo.test,BoboTestCase,buildData,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",487,487,1.0
com.browseengine.bobo.facets.data,TermDoubleList,indexOf,it.unimi.dsi:fastutil,Collections,"collections,structures",2,2,1.0
com.browseengine.bobo.facets.filter,FacetFilter,getFacetSelectivity,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.facets.filter,RandomAccessFilter,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.test,BoboTestCase,testBrowseMultiValWithWeight,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
com.browseengine.bobo.facets.filter,SpatialFacetFilter,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",17,17,1.0
com.browseengine.bobo.impl,BrowseServiceImpl,close,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.search.section,TermNode,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",8,8,1.0
com.browseengine.bobo.service,BoboService,browse,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,5,0.2
com.browseengine.bobo.service,BoboService,browse,log4j:log4j,Logging Frameworks,logging,4,5,0.8
com.browseengine.bobo.api,MultiBoboBrowser,setSimilarity,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",5,5,1.0
com.browseengine.bobo.test,BoboTestCase,testStoredField,junit:junit,Testing Frameworks,"testing,junit",7,8,0.88
com.browseengine.bobo.test,BoboTestCase,testStoredField,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,8,0.13
com.browseengine.bobo.facets.data,MultiValueWithWeightFacetDataCache,load,it.unimi.dsi:fastutil,Collections,"collections,structures",46,86,0.53
com.browseengine.bobo.facets.data,MultiValueWithWeightFacetDataCache,load,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",40,86,0.47
com.browseengine.bobo.impl,QueryProducer,buildQuery,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,2,0.5
com.browseengine.bobo.impl,QueryProducer,buildQuery,org.apache.lucene:lucene-queryparser,"","lucene,apache,index",1,2,0.5
