packageName,className,methodName,apis
no.priv.garshol.duke.comparators,SoundexComparatorTest,testDifferentCode,[junit:junit]
no.priv.garshol.duke.databases,LuceneDatabase,lookup,[org.apache.lucene:lucene-core]
no.priv.garshol.duke.datasources,MongoDBDataSource,"",[org.mongodb:mongo-java-driver]
no.priv.garshol.duke.utils,CSVReaderTest,testTwoRows,[junit:junit]
no.priv.garshol.duke.utils,PropertyUtilsTest,testGet1,[junit:junit]
no.priv.garshol.duke.comparators,JaroWinklerTest,testWinkler16,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testFox,[junit:junit]
no.priv.garshol.duke.comparators,QGramComparatorTest,testGarshol3,[junit:junit]
no.priv.garshol.duke.comparators,SoundexComparatorTest,testEmpty,[junit:junit]
no.priv.garshol.duke,CompactRecordTest,testEmpty,[junit:junit]
no.priv.garshol.duke.comparators,DiceCoefficientComparatorTest,testLengthDifference2,[junit:junit]
no.priv.garshol.duke.datasources,NTriplesDataSourceTest,testTypeFilteringInc,[junit:junit]
no.priv.garshol.duke.utils,CSVReaderTest,testOneRowInconsistentQuotes,[junit:junit]
no.priv.garshol.duke.utils,NTriplesParserTest,testLineStopsInURI,[junit:junit]
no.priv.garshol.duke.cleaners,NorwegianAddressCleanerTest,testPostboksPbDot,[junit:junit]
no.priv.garshol.duke.utils,NTriplesParserTest,testEmpty,[junit:junit]
no.priv.garshol.duke.comparators,LevenshteinTest,testEmpty1,[junit:junit]
no.priv.garshol.duke.test,ConfigLoaderTest,testString,[junit:junit]
no.priv.garshol.duke.utils,LinkFileWriterTest,"",[junit:junit]
no.priv.garshol.duke.cleaners,NorwegianCompanyNameCleanerTest,test,[junit:junit]
no.priv.garshol.duke.comparators,GeopositionComparatorTest,testOsloKiev2,[junit:junit]
no.priv.garshol.duke.datasources,SparqlDataSourceTest,testThreeRecordsPaging2,[junit:junit]
no.priv.garshol.duke.genetic,GeneticConfigurationTest,testMakeRandomCopy,[junit:junit]
no.priv.garshol.duke.test,ClassDatabaseTest,testFourOneByOne2,[junit:junit]
no.priv.garshol.duke.test,ConfigurationTest,testNoProperties,[junit:junit]
no.priv.garshol.duke.utils,ObjectUtilsTest,testOneWord,[junit:junit]
no.priv.garshol.duke.utils,StringUtilsTest,testNoReplacements,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testAgnes,[junit:junit]
no.priv.garshol.duke.databases,DocumentRecord,getValues,[org.apache.lucene:lucene-core]
no.priv.garshol.duke.databases,MapDBBlockingDatabase,findCandidateMatches,[org.mapdb:mapdb]
no.priv.garshol.duke.cleaners,LowerCaseNormalizeCleanerTest,testAccentStripping2,[junit:junit]
no.priv.garshol.duke.cleaners,LowerCaseNormalizeCleanerTest,testSingleChar,[junit:junit]
no.priv.garshol.duke.cleaners,RegexpCleanerTest,discardAllSecondGroup,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testDoge,[junit:junit]
no.priv.garshol.duke.datasources,SparqlDataSourceTest,testTwoRows,[junit:junit]
no.priv.garshol.duke.genetic,ComparatorAspectTest,setup,[junit:junit]
no.priv.garshol.duke.test,InMemoryLinkDatabaseTest,testGetAllLinksForEmpty,[junit:junit]
no.priv.garshol.duke.cleaners,NorwegianAddressCleanerTest,testCareOfEndslash,[junit:junit]
no.priv.garshol.duke.comparators,LongestCommonSubstringTest,testComparatorEqual,[junit:junit]
no.priv.garshol.duke.comparators,NorphoneComparatorTest,testArntsen,[junit:junit]
no.priv.garshol.duke.comparators,NorphoneComparatorTest,testKrohg,[junit:junit]
no.priv.garshol.duke.test,DeduplicatorTest,testDoesNotMatchEnough,[junit:junit]
no.priv.garshol.duke.cleaners,PhoneNumberCleanerTest,testParenthesis,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testOver,[junit:junit]
no.priv.garshol.duke.comparators,NorphoneComparatorTest,different,[junit:junit]
no.priv.garshol.duke.cleaners,NorwegianAddressCleanerTest,testVeienVndotnospace,[junit:junit]
no.priv.garshol.duke.comparators,NorphoneComparatorTest,testKielland,[junit:junit]
no.priv.garshol.duke.datasources,CSVDataSourceTest,testSplittingCleaning,[junit:junit]
no.priv.garshol.duke.matchers,LinkDatabaseMatchListenerTest,testOverride,[junit:junit]
no.priv.garshol.duke.matchers,LinkDatabaseMatchListenerTest,testSingleRecordIdempotent,[junit:junit]
no.priv.garshol.duke.cleaners,NorwegianAddressCleanerTest,testCareOfBackslash,[junit:junit]
no.priv.garshol.duke.comparators,NumericComparatorTest,testFirstIsZero,[junit:junit]
no.priv.garshol.duke.databases,GeoSearchingTest,testBadCoordinate,[junit:junit]
no.priv.garshol.duke.datasources,NTriplesDataSourceTest,testSingleRecord2,[junit:junit]
no.priv.garshol.duke.utils,NTriplesParserTest,testLineStopsBeforeObject,[junit:junit]
no.priv.garshol.duke.datasources,JDBCDataSourceTest,setUp,[junit:junit]
no.priv.garshol.duke.cleaners,TrimCleanerTest,testEmpty,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testHicc,[junit:junit]
no.priv.garshol.duke.genetic,GeneticConfigurationTest,setup,[junit:junit]
no.priv.garshol.duke.utils,PropertyUtilsTest,testGet3,[junit:junit]
no.priv.garshol.duke.comparators,LevenshteinTest,testTotallyUnlike,[junit:junit]
no.priv.garshol.duke.test,InMemoryLinkDatabaseTest,testInferenceDifferentBig,[junit:junit]
no.priv.garshol.duke.comparators,JaroWinklerTest,roughlyEquals,[junit:junit]
no.priv.garshol.duke.databases.es,DocumentRecordTest,testMultiValue,[junit:junit]
no.priv.garshol.duke.utils,LinkFileWriterTest,testSingleLink,[junit:junit]
no.priv.garshol.duke.utils,NTriplesParserTest,testDataType,[junit:junit]
no.priv.garshol.duke.utils,SparqlClientTest,testOneRow,[junit:junit]
no.priv.garshol.duke.cleaners,LowerCaseNormalizeCleanerTest,testAccentStripping,[junit:junit]
no.priv.garshol.duke.comparators,JaroWinklerTest,testWinkler5,[junit:junit]
no.priv.garshol.duke.databases,DocumentRecordTest,testMultiValue,[junit:junit]
no.priv.garshol.duke.databases.es,ElasticSearchDatabase,close,[org.elasticsearch:elasticsearch]
no.priv.garshol.duke.test,ConfigLoaderTest,testDefaultProbs,[junit:junit]
no.priv.garshol.duke.utils,CSVReaderTest,compareRows,[junit:junit]
no.priv.garshol.duke.utils,SparqlClientTest,testEmpty,[junit:junit]
no.priv.garshol.duke.cleaners,PersonNameCleanerTest,testMapping,[junit:junit]
no.priv.garshol.duke.databases,MapDBBlockingDatabase,close,[org.mapdb:mapdb]
no.priv.garshol.duke.datasources,JDBCDataSourceTest,testOneRow,[junit:junit]
no.priv.garshol.duke.utils,CSVReaderTest,testOneRowQuotesAndComma,[junit:junit]
no.priv.garshol.duke,JDBCLinkDatabaseTest,testGetBeforeOnlyHalf,[junit:junit]
no.priv.garshol.duke.cleaners,DigitsOnlyCleanerTest,testDigitsAndSpaces,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testAerated,[junit:junit]
no.priv.garshol.duke.test,ClassDatabaseTest,setup,[junit:junit]
no.priv.garshol.duke.cleaners,PhoneNumberCleanerTest,testZeroZeroSweden,[junit:junit]
no.priv.garshol.duke.comparators,JaroWinklerTest,testEqual2,[junit:junit]
no.priv.garshol.duke.comparators,JaroWinklerTest,testYancey1,[junit:junit]
no.priv.garshol.duke.comparators,SoundexComparatorTest,testGARSHOL,[junit:junit]
no.priv.garshol.duke.databases,GeoProperty,"",[org.apache.lucene:lucene-spatial]
no.priv.garshol.duke.datasources,NTriplesDataSourceTest,testTwoRecordsInc,[junit:junit]
no.priv.garshol.duke.utils,NTriplesParserTest,testSingleLine,[junit:junit]
no.priv.garshol.duke.test,DeduplicatorTest,setup,[junit:junit]
no.priv.garshol.duke.comparators,LevenshteinTest,testCKitten,[junit:junit]
no.priv.garshol.duke.comparators,NumericComparatorTest,testOneNegativeOnePositive,[junit:junit]
no.priv.garshol.duke.comparators,PersonNameComparatorTest,testOneCharDifference3,[junit:junit]
no.priv.garshol.duke.databases,LuceneDatabase,findCandidateMatches,[org.apache.lucene:lucene-core]
no.priv.garshol.duke.datasources,SparqlDataSourceTest,testSingleTriple,[junit:junit]
no.priv.garshol.duke.utils,NTriplesParserTest,testTwoLines,[junit:junit]
no.priv.garshol.duke.cleaners,DigitsOnlyCleanerTest,test,[junit:junit]
no.priv.garshol.duke.cleaners,NorwegianCompanyNameCleanerTest,testAslashsAs,[junit:junit]
no.priv.garshol.duke.comparators,JaroWinklerTest,testEqual4,[junit:junit]
no.priv.garshol.duke.comparators,JaroWinklerTest,testWinkler11,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testHowl,[junit:junit]
no.priv.garshol.duke.comparators,NumericComparatorTest,testHalfBelowMin,[junit:junit]
no.priv.garshol.duke.datasources,NTriplesDataSourceTest,testSingleRecord2SpacesInc,[junit:junit]
no.priv.garshol.duke.utils,NTriplesWriterTest,setup,[junit:junit]
no.priv.garshol.duke,JDBCLinkDatabaseTest,testGetPageOnlyOne,[junit:junit]
no.priv.garshol.duke.comparators,LevenshteinTest,testGambol,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testWrite,[junit:junit]
no.priv.garshol.duke.datasources,SparqlDataSourceTest,testThreeRecordsPaging1,[junit:junit]
no.priv.garshol.duke.databases,LuceneDatabase,isInMemory,[org.apache.lucene:lucene-core]
no.priv.garshol.duke.utils,ObjectUtilsTest,testCharPropertyError,[junit:junit]
no.priv.garshol.duke.genetic,GeneticConfigurationTest,countDifferences,[junit:junit]
no.priv.garshol.duke.genetic,GeneticConfigurationTest,testMutate,[junit:junit]
no.priv.garshol.duke.utils,CSVReaderTest,testTwoRowsR,[junit:junit]
no.priv.garshol.duke.comparators,LongestCommonSubstringTest,testEmpty,[junit:junit]
no.priv.garshol.duke.databases,ExtraLuceneDatabaseTest,testLockedIndex,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
no.priv.garshol.duke.comparators,GeopositionComparatorTest,testOsloKiev,[junit:junit]
no.priv.garshol.duke.comparators,LevenshteinTest,testEmpty,[junit:junit]
no.priv.garshol.duke.datasources,JDBCDataSourceTest,testOneRowMapColumnTwice,[junit:junit]
no.priv.garshol.duke.cleaners,PhoneNumberCleanerTest,testNorwaySpace,[junit:junit]
no.priv.garshol.duke.cleaners,PhoneNumberCleanerTest,testUKInitialZero,[junit:junit]
no.priv.garshol.duke.comparators,GeopositionComparatorTest,setup,[junit:junit]
no.priv.garshol.duke.comparators,LongestCommonSubstringTest,testChristen5_21c,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testKahn,[junit:junit]
no.priv.garshol.duke.utils,NTriplesWriterTest,testNonAscii,[junit:junit]
no.priv.garshol.duke.utils,SparqlClientTest,testOneRow2Col,[junit:junit]
no.priv.garshol.duke.cleaners,RegexpCleanerTest,discardSecondGroup,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testGi,[junit:junit]
no.priv.garshol.duke.test,ConfigLoaderTest,testLookup,[junit:junit]
no.priv.garshol.duke.utils,ObjectUtilsTest,testEnumConstant,[junit:junit]
no.priv.garshol.duke.datasources,SparqlDataSourceTest,testTableModePaging3a,[junit:junit]
no.priv.garshol.duke.test,ConfigWriterTest,testDefaultProbs,[junit:junit]
no.priv.garshol.duke.utils,CSVReaderTest,testOneRowWithQuoteCharacters2,[junit:junit]
no.priv.garshol.duke.utils,CommandLineParserTest,testUnknownOption,[junit:junit]
no.priv.garshol.duke.utils,PropertyUtilsTest,setup,[junit:junit]
no.priv.garshol.duke.comparators,NorphoneComparatorTest,testGranlid,[junit:junit]
no.priv.garshol.duke.datasources,SparqlDataSourceTest,testTableModePaging,[junit:junit]
no.priv.garshol.duke.cleaners,LowerCaseNormalizeCleanerTest,testLarsMariusPadded,[junit:junit]
no.priv.garshol.duke.comparators,DiceCoefficientComparatorTest,testLengthDifference,[junit:junit]
no.priv.garshol.duke.comparators,DifferentComparatorTest,testEmpty2,[junit:junit]
no.priv.garshol.duke.comparators,PersonNameComparatorTest,testEditDistance,[junit:junit]
no.priv.garshol.duke.datasources,CSVDataSourceTest,testEmpty,[junit:junit]
no.priv.garshol.duke.datasources,SparqlDataSourceTest,runThreeRecordsPaging,[junit:junit]
no.priv.garshol.duke.server,CommonJTimer,stop,[org.codehaus.fabric3.api:commonj]
no.priv.garshol.duke,JDBCLinkDatabaseTest,testBadDatabase,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testChe,[junit:junit]
no.priv.garshol.duke.utils,CommandLineParserTest,testNotEnoughArguments,[junit:junit]
no.priv.garshol.duke.utils,StringUtilsTest,testNoWS,[junit:junit]
no.priv.garshol.duke.utils,StringUtilsTest,testTrailingWS2,[junit:junit]
no.priv.garshol.duke.cleaners,DigitsOnlyCleanerTest,testOnlyDigits,[junit:junit]
no.priv.garshol.duke.cleaners,NorwegianAddressCleanerTest,testBoksPostboksComma,[junit:junit]
no.priv.garshol.duke.cleaners,PhoneNumberCleanerTest,testEmpty,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testEmpty,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testQuintin,[junit:junit]
no.priv.garshol.duke.comparators,WeightedLevenshteinTest,setup,[junit:junit]
no.priv.garshol.duke.utils,CSVReaderTest,testBigBadFile,[junit:junit]
no.priv.garshol.duke.utils,NTriplesParserTest,testLiteralEscaping2,[junit:junit]
no.priv.garshol.duke.utils,StringUtilsTest,testLeadingWS,[junit:junit]
no.priv.garshol.duke.test,DeduplicatorTest,testMatches1,[junit:junit]
no.priv.garshol.duke.utils,CommandLineParserTest,testEmpty,[junit:junit]
no.priv.garshol.duke.comparators,GeopositionComparatorTest,testEmpty,[junit:junit]
no.priv.garshol.duke.utils,CommandLineParserTest,setup,[junit:junit]
no.priv.garshol.duke.cleaners,NorwegianAddressCleanerTest,testGtDotGata,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testDodgy,[junit:junit]
no.priv.garshol.duke.databases,PersistentDatabaseTest,testPersistence,[junit:junit]
no.priv.garshol.duke.matchers,LinkDatabaseMatchListenerTest,testUpgradeFromPerhaps,[junit:junit]
no.priv.garshol.duke.utils,NTriplesParserTest,testLanguageTagAndDataType,[junit:junit]
no.priv.garshol.duke.comparators,NorphoneComparatorTest,testBache,[junit:junit]
no.priv.garshol.duke.comparators,NorphoneComparatorTest,testEmpty,[junit:junit]
no.priv.garshol.duke.datasources,NTriplesDataSourceTest,checkAorE,[junit:junit]
no.priv.garshol.duke.integration,IT,testTestFile,[junit:junit]
no.priv.garshol.duke.comparators,PersonNameComparatorTest,testInitial,[junit:junit]
no.priv.garshol.duke.integration,IT,"",[junit:junit]
no.priv.garshol.duke.utils,CSVReaderTest,testEmpty,[junit:junit]
no.priv.garshol.duke.databases,MapDBBlockingDatabase,index,[org.mapdb:mapdb]
no.priv.garshol.duke.databases.es,ElasticSearchDatabase,init,[org.elasticsearch:elasticsearch]
no.priv.garshol.duke.test,ClassDatabaseTest,testDouble,[junit:junit]
no.priv.garshol.duke.cleaners,RegexpCleanerTest,discardAll,[junit:junit]
no.priv.garshol.duke.databases,DatabaseTest,setup,[junit:junit]
no.priv.garshol.duke.server,CommonJTimer,init,[org.codehaus.fabric3.api:commonj]
no.priv.garshol.duke.cleaners,HTMLCleanerTest,testSingleChar,[junit:junit]
no.priv.garshol.duke.comparators,NumericComparatorTest,setUp,[junit:junit]
no.priv.garshol.duke.comparators,QGramComparatorTest,testGailPositional,[junit:junit]
no.priv.garshol.duke.utils,CommandLineParserTest,testTooManyArguments,[junit:junit]
no.priv.garshol.duke.comparators,JaroWinklerTest,testWinkler9,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testWhy,[junit:junit]
no.priv.garshol.duke.comparators,NumericComparatorTest,testNegativeNumbers,[junit:junit]
no.priv.garshol.duke.comparators,QGramComparatorTest,testGail3,[junit:junit]
no.priv.garshol.duke.comparators,SoundexComparatorTest,testEqual,[junit:junit]
no.priv.garshol.duke.test,ConfigWriterTest,"",[junit:junit]
no.priv.garshol.duke.datasources,SparqlDataSourceTest,testEmpty,[junit:junit]
no.priv.garshol.duke.comparators,PersonNameComparatorTest,testEmpty,[junit:junit]
no.priv.garshol.duke.datasources,SparqlDataSourceTest,testThreeRecordsPaging3,[junit:junit]
no.priv.garshol.duke.databases,DocumentRecordTest,testNormal,[junit:junit]
no.priv.garshol.duke.databases.es,ElasticSearchDatabase,findCandidateMatches,"[org.apache.lucene:lucene-core,org.elasticsearch:elasticsearch]"
no.priv.garshol.duke.datasources,CSVDataSourceTest,testSingleRecordWithoutHeaderExtraColumn,[junit:junit]
no.priv.garshol.duke.datasources,NTriplesDataSourceTest,testEmptyBlankInc,[junit:junit]
no.priv.garshol.duke.comparators,LevenshteinTest,testCDays,[junit:junit]
no.priv.garshol.duke.databases,RecordLinkTest,testEmpty,[junit:junit]
no.priv.garshol.duke.test,ConfigurationTest,testLookupPropertiesDefault,[junit:junit]
no.priv.garshol.duke.utils,CSVReaderTest,testOneRowQuotesLineBreak,[junit:junit]
no.priv.garshol.duke.comparators,LongestCommonSubstringTest,testChristen5_21,[junit:junit]
no.priv.garshol.duke.datasources,CSVDataSourceTest,setup,[junit:junit]
no.priv.garshol.duke.matchers,LinkDatabaseMatchListenerTest,setup,[junit:junit]
no.priv.garshol.duke.utils,CommandLineParserTest,testLongShortConfusion,[junit:junit]
no.priv.garshol.duke.utils,StringUtilsTest,testOneToken,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testThe2,[junit:junit]
no.priv.garshol.duke.comparators,NorphoneComparatorTest,testFranck,[junit:junit]
no.priv.garshol.duke.databases,DocumentRecord,toString,[org.apache.lucene:lucene-core]
no.priv.garshol.duke.databases,PersistentDatabaseTest,testOverwrite,[junit:junit]
no.priv.garshol.duke.databases.es,ElasticSearchDatabase,flushIndex,[org.elasticsearch:elasticsearch]
no.priv.garshol.duke.datasources,SparqlDataSourceTest,testTwoTriples,[junit:junit]
no.priv.garshol.duke.cleaners,PhoneNumberCleanerTest,testNorwayWithoutCode,[junit:junit]
no.priv.garshol.duke.comparators,SoundexComparatorTest,testGarshol,[junit:junit]
no.priv.garshol.duke.test,InMemoryLinkDatabaseTest,testAddIdempotent,[junit:junit]
no.priv.garshol.duke.comparators,JaroWinklerTest,testWinkler15,[junit:junit]
no.priv.garshol.duke.comparators,LevenshteinTest,testCEmpty2,[junit:junit]
no.priv.garshol.duke.utils,CSVReaderTest,testBigBadFile2,[junit:junit]
no.priv.garshol.duke.utils,StringUtilsTest,testThreeTokens,[junit:junit]
no.priv.garshol.duke.comparators,PersonNameComparatorTest,setUp,[junit:junit]
no.priv.garshol.duke.comparators,QGramComparatorTest,testKakadu,[junit:junit]
no.priv.garshol.duke.datasources,JsonDataSource,getRecordsFromStream,[com.fasterxml.jackson.core:jackson-core]
no.priv.garshol.duke.utils,NTriplesWriterTest,testEscapingBackslash,[junit:junit]
no.priv.garshol.duke.comparators,LongestCommonSubstringTest,testComparatorTotallyDifferent,[junit:junit]
no.priv.garshol.duke.databases,DatabaseTest,testTrivialFind,[junit:junit]
no.priv.garshol.duke.databases,GeoSearchingTest,cleanup,"[junit:junit,org.apache.lucene:lucene-core]"
no.priv.garshol.duke.comparators,PersonNameComparatorTest,testSingleWordDiff,[junit:junit]
no.priv.garshol.duke.datasources,NTriplesDataSourceTest,testSingleRecordInc,[junit:junit]
no.priv.garshol.duke.test,InMemoryLinkDatabaseTest,emptyTest,[junit:junit]
no.priv.garshol.duke.cleaners,RegexpCleanerTest,testStartYear,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testComb,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testIkk,[junit:junit]
no.priv.garshol.duke.datasources,NTriplesDataSourceTest,setup,[junit:junit]
no.priv.garshol.duke.comparators,JaccardIndexComparatorTest,testOneIsEmpty,[junit:junit]
no.priv.garshol.duke.utils,CommandLineParserTest,testNotEnoughArguments2,[junit:junit]
no.priv.garshol.duke.databases,MapDBBlockingDatabase,findRecordById,[org.mapdb:mapdb]
no.priv.garshol.duke.cleaners,PhoneNumberCleanerTest,setup,[junit:junit]
no.priv.garshol.duke.cleaners,RegexpCleanerTest,test,[junit:junit]
no.priv.garshol.duke.comparators,LongestCommonSubstringTest,setup,[junit:junit]
no.priv.garshol.duke.comparators,NorphoneComparatorTest,testChristophersen,[junit:junit]
no.priv.garshol.duke.datasources,JsonDataSourceTest,testSingleRecord,[junit:junit]
no.priv.garshol.duke.utils,NTriplesParserTest,testLiteralEscaping3,[junit:junit]
no.priv.garshol.duke.cleaners,FamilyCommaGivenCleanerTest,testEmpty,[junit:junit]
no.priv.garshol.duke.comparators,WeightedLevenshteinTest,testEmpty,[junit:junit]
no.priv.garshol.duke.databases,LuceneDatabase,parseTokens,"[org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
no.priv.garshol.duke.test,InMemoryLinkDatabaseTest,testInferenceDifferent,[junit:junit]
no.priv.garshol.duke.comparators,LevenshteinTest,testCEmpty1,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testCesar,[junit:junit]
no.priv.garshol.duke.databases.es,ElasticSearchDatabase,commit,[org.elasticsearch:elasticsearch]
no.priv.garshol.duke.matchers,LinkDatabaseMatchListenerTest,testSingleRecord,[junit:junit]
no.priv.garshol.duke.test,ConfigurationTest,testCantHaveTwoIdProperties,[junit:junit]
no.priv.garshol.duke.test,DeduplicatorTest,testDoesNotMatch,[junit:junit]
no.priv.garshol.duke.test,DeduplicatorTest,testLuceneKeyword,[junit:junit]
no.priv.garshol.duke.cleaners,PersonNameCleanerTest,setUp,[junit:junit]
no.priv.garshol.duke.test,ConfigWriterTest,testJNDI,[junit:junit]
no.priv.garshol.duke.comparators,PersonNameComparatorTest,testNotAtAllEqual,[junit:junit]
no.priv.garshol.duke.server,CommonJTimer,spawnThread,[org.codehaus.fabric3.api:commonj]
no.priv.garshol.duke.comparators,NumericComparatorTest,testSecondIsZero,[junit:junit]
no.priv.garshol.duke.integration,IT,testGenetic,[junit:junit]
no.priv.garshol.duke.test,ConfigurationTest,testLookupPropertiesNotByDefault,[junit:junit]
no.priv.garshol.duke.test,ConfigurationTest,testWithZeroes,[junit:junit]
no.priv.garshol.duke.utils,CSVReaderTest,testOneRow,[junit:junit]
no.priv.garshol.duke.cleaners,FamilyCommaGivenCleanerTest,setup,[junit:junit]
no.priv.garshol.duke.comparators,LevenshteinTest,testComparatorOneInFour,[junit:junit]
no.priv.garshol.duke.databases,LuceneDatabase,close,[org.apache.lucene:lucene-core]
no.priv.garshol.duke.databases,LuceneDatabase,toString,[org.apache.lucene:lucene-core]
no.priv.garshol.duke.datasources,InMemoryDataSourceTest,testEmpty,[junit:junit]
no.priv.garshol.duke.test,ConfigurationTest,testTrivial,[junit:junit]
no.priv.garshol.duke.utils,LinkFileWriterTest,testEmpty,[junit:junit]
no.priv.garshol.duke.comparators,DiceCoefficientComparatorTest,testReordering,[junit:junit]
no.priv.garshol.duke.comparators,NumericComparatorTest,testEqual2,[junit:junit]
no.priv.garshol.duke,JDBCLinkDatabaseTest,testGetSinceForeverEmpty,[junit:junit]
no.priv.garshol.duke.utils,CSVReaderTest,testSeparator,[junit:junit]
no.priv.garshol.duke.cleaners,NorwegianAddressCleanerTest,testPostboksDashPostboks,[junit:junit]
no.priv.garshol.duke.comparators,LevenshteinTest,setup,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testDogs,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testIkkikkikk,[junit:junit]
no.priv.garshol.duke.test,ConfigLoaderTest,testCustomComparator,[junit:junit]
no.priv.garshol.duke.comparators,JaroWinklerTest,testEqual1,[junit:junit]
no.priv.garshol.duke.comparators,MetaphoneComparatorTest,testTomb,[junit:junit]
no.priv.garshol.duke.utils,NTriplesParserTest,testSingleLineLiteral,[junit:junit]
no.priv.garshol.duke.cleaners,NorwegianAddressCleanerTest,testNumberletterNumberspaceletter,[junit:junit]
no.priv.garshol.duke.comparators,JaroWinklerTest,testWinkler1,[junit:junit]
no.priv.garshol.duke.databases,LuceneDatabase,"","[org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
no.priv.garshol.duke.utils,StringUtilsTest,testEmpty,[junit:junit]
no.priv.garshol.duke.cleaners,LowerCaseNormalizeCleanerTest,testRealData,[junit:junit]
no.priv.garshol.duke.comparators,QGramComparatorTest,setup,[junit:junit]
no.priv.garshol.duke.datasources,CSVDataSourceTest,testSingleRecordWithComment,[junit:junit]
no.priv.garshol.duke.test,DeduplicatorTest,testNoComparator,[junit:junit]
no.priv.garshol.duke.utils,SparqlClientTest,testTwoRow2Col,[junit:junit]
no.priv.garshol.duke.utils,StringUtilsTest,testAllReplacements,[junit:junit]
no.priv.garshol.duke.test,DeduplicatorTest,testEmpty,[junit:junit]
no.priv.garshol.duke.comparators,NorphoneComparatorTest,testGjendal,[junit:junit]
no.priv.garshol.duke.comparators,SoundexComparatorTest,check,[junit:junit]
no.priv.garshol.duke.databases,RecordLinkTest,cleanup,"[junit:junit,org.apache.lucene:lucene-core]"
