packageName,className,methodName,apis
com.browseengine.bobo.test,BoboTestCase,createIndex,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.data,TermDoubleList,buildPrimitiveList,[it.unimi.dsi:fastutil]
com.browseengine.bobo.facets.filter,GeoSimpleFacetFilter,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BoboTestCase,buildMetaSizePayloadField,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BoboTestCase,testChar,[org.apache.lucene:lucene-core]
com.browseengine.bobo.util,BigByteArray,findValueRange,[org.apache.lucene:lucene-core]
com.browseengine.bobo.sort,DocIDPriorityQueue,replace,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BoboTestCase,testRawDataRetrieval,"[junit:junit,org.apache.lucene:lucene-core]"
com.browseengine.bobo.service,BoboService,start,[org.apache.lucene:lucene-core]
com.browseengine.bobo.docidset,OrDocIdSetIterator,nextDoc,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.data,FacetDataCache,convert,[it.unimi.dsi:fastutil]
com.browseengine.bobo.facets.filter,NotFilter,getDocIdSet,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BoboTestCase,testCustomSort,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BoboTestCase,buildData,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.data,TermDoubleList,indexOf,[it.unimi.dsi:fastutil]
com.browseengine.bobo.facets.filter,FacetFilter,getFacetSelectivity,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.impl,PathFacetHandler,"",[it.unimi.dsi:fastutil]
com.browseengine.bobo.index,BoboIndexer,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BoboTestCase,testBrowseMultiValWithWeight,[org.apache.lucene:lucene-core]
com.browseengine.bobo.impl,BrowseServiceImpl,close,[org.apache.lucene:lucene-core]
com.browseengine.bobo.service,BoboService,browse,"[log4j:log4j,org.apache.lucene:lucene-core]"
com.browseengine.bobo.api,MultiBoboBrowser,setSimilarity,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BoboTestCase,testStoredField,"[junit:junit,org.apache.lucene:lucene-core]"
com.browseengine.bobo.facets.data,MultiValueWithWeightFacetDataCache,load,"[it.unimi.dsi:fastutil,org.apache.lucene:lucene-core]"
com.browseengine.bobo.impl,QueryProducer,buildQuery,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
com.browseengine.bobo.service,BrowseServiceFactory,"",[log4j:log4j]
com.browseengine.bobo.sort,SortCollectorImpl,topDocs,[org.apache.lucene:lucene-core]
com.browseengine.bobo.api,BoboSegmentReader,"","[log4j:log4j,org.apache.lucene:lucene-core]"
com.browseengine.bobo.facets.data,TermFloatList,buildPrimitiveList,[it.unimi.dsi:fastutil]
com.browseengine.bobo.facets.filter,RandomAccessAndFilter,getRandomAccessDocIdSet,[org.apache.lucene:lucene-core]
com.browseengine.bobo.search.section,OrNode,fetchDoc,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BoboFacetIteratorTest,testTermStringListAddCorrectOrder,[junit:junit]
com.browseengine.bobo.facets.data,TermFloatList,seal,[it.unimi.dsi:fastutil]
com.browseengine.bobo.facets.filter,AdaptiveFacetFilter,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.util,BigNestedIntArray,findValuesInRange,[org.apache.lucene:lucene-core]
com.browseengine.bobo.docidset,OrDocIdSetIterator,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.impl,SpatialFacetHandler,"",[org.apache.lucene:lucene-spatial]
com.browseengine.bobo.util.test,BigIntArrayTest,testBigIntArray,[junit:junit]
com.browseengine.bobo.facets.data,TermLongListTest,test2ThreeNegativeValues,[junit:junit]
com.browseengine.bobo.test,FacetNameTest,"","[junit:junit,log4j:log4j,org.apache.lucene:lucene-core]"
com.browseengine.bobo.sort,DocIDPriorityQueue,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.docidset,AndDocIdSet,findWithIndex,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.data,TermLongListTest,"",[junit:junit]
com.browseengine.bobo.test,BoboTestCase,newIndexReader,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BoboTestCase,testStoredFacetField,"[junit:junit,org.apache.lucene:lucene-core]"
com.browseengine.bobo.util.test,BigNestedIntArrayTest,testBasic,[junit:junit]
com.browseengine.bobo.api,BoboSegmentReader,getInstance,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.data,TermFloatList,add,[it.unimi.dsi:fastutil]
com.browseengine.bobo.facets.filter,FacetRangeFilter,convertIndexes,[it.unimi.dsi:fastutil]
com.browseengine.bobo.facets.impl,SimpleGroupbyFacetHandler,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.api,BrowseHit,setExplanation,[org.apache.lucene:lucene-core]
com.browseengine.bobo.search.section,TermNode,readSecId,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.data,TermLongListTest,test2aThreeNegativeValuesInt,[junit:junit]
com.browseengine.bobo.util,BigShortArray,findValue,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.data,TermFixedLengthLongArrayList,seal,[it.unimi.dsi:fastutil]
com.browseengine.bobo.search.section,MetaDataQuery,getTerm,[org.apache.lucene:lucene-core]
com.browseengine.bobo.api,BoboSubBrowser,"","[log4j:log4j,org.apache.lucene:lucene-core]"
com.browseengine.bobo.facets.attribute,AttributesFacetHandlerTest,modifiedSetup,"[org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.browseengine.bobo.facets.filter,FacetRangeFilter,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.query,ScorerBuilder,createScorer,[org.apache.lucene:lucene-core]
com.browseengine.bobo.search.section,OrNode,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.api,BoboCustomSortField,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.query,FacetBasedBoostScorerBuilder,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.query,RecencyBoostScorerBuilder,createScorer,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,TestPathMultiVal,"","[junit:junit,org.apache.lucene:lucene-core]"
com.browseengine.bobo.api,BoboSubBrowser,getSortCollector,[org.apache.lucene:lucene-core]
com.browseengine.bobo.api,Browsable,browse,[org.apache.lucene:lucene-core]
com.browseengine.bobo.docidset,OrDocIdSet,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.impl,SimpleGroupbyFacetHandler,getDocComparatorSource,[org.apache.lucene:lucene-core]
com.browseengine.bobo.search,BoboSearcher,search,[org.apache.lucene:lucene-core]
com.browseengine.bobo.sort,DocComparatorSource,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BoboTestCase,testFacetBoost,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,TestPathMultiVal,addMetaDataField,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.data,TermShortList,add,[it.unimi.dsi:fastutil]
com.browseengine.bobo.facets.impl,BucketFacetHandler,getFacetCountCollectorSource,[org.apache.lucene:lucene-core]
com.browseengine.bobo.util,LazyBigIntArray,findValue,[org.apache.lucene:lucene-core]
com.browseengine.bobo.query,ScoreAdjusterQuery,createWeight,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BasicIndexingTest,testWithInterleavedCommitsUsingLuceneQuery,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
com.browseengine.bobo.facets.filter,FacetRangeFilter,getRandomAccessDocIdSet,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BoboTestCase,testDefaultBrowse,[org.apache.lucene:lucene-core]
com.browseengine.bobo.api,BrowseHit,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.docidset,OrDocIdSetIterator,advance,[org.apache.lucene:lucene-core]
com.browseengine.bobo.service,BoboService,"",[log4j:log4j]
com.browseengine.bobo.test,BoboTestCase,testLuceneSort,[org.apache.lucene:lucene-core]
com.browseengine.bobo.api,BoboSegmentReader,document,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.filter,CompactMultiValueFacetFilter,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.search.section,IntMetaDataQuery,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.sort,SortCollector,getComparatorSource,"[log4j:log4j,org.apache.lucene:lucene-core]"
com.browseengine.bobo.facets.data,TermDoubleList,seal,[it.unimi.dsi:fastutil]
com.browseengine.bobo.query.scoring,FacetTermScoringFunction,explain,[org.apache.lucene:lucene-core]
com.browseengine.bobo.search.section,TermNode,fetchSec,[org.apache.lucene:lucene-core]
com.browseengine.bobo.sort,DocComparatorSource,getComparator,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BoboTestCase,testBrowseWithQuery,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
com.browseengine.bobo.test,BoboTestCase,testRandomAccessFacet,[junit:junit]
com.browseengine.bobo.facets.data,TermLongListTest,test3ThreeNegativeValuesWithoutDummy,[junit:junit]
com.browseengine.bobo.facets.filter,MultiValueORFacetFilter,getRandomAccessDocIdSet,[org.apache.lucene:lucene-core]
com.browseengine.bobo.api,BrowseRequest,addSortField,[org.apache.lucene:lucene-core]
com.browseengine.bobo.impl,QueryProducer,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.api,MultiBoboBrowser,getSortCollector,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.data,TermCharList,buildPrimitiveList,[it.unimi.dsi:fastutil]
com.browseengine.bobo.api,Browsable,getIndexReader,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.range,BitSetBuilder,bitSet,[org.apache.lucene:lucene-core]
com.browseengine.bobo.impl,BrowseServiceImpl,newIndexReader,"[log4j:log4j,org.apache.lucene:lucene-core]"
com.browseengine.bobo.facets.filter,AndFilter,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.util,BigShortArray,findBits,[org.apache.lucene:lucene-core]
com.browseengine.bobo.util.test,BigNestedIntArrayTest,testAllocThenAddData,[junit:junit]
