packageName,className,methodName,apis
net.semanticmetadata.lire.imageanalysis.bovw,LocalFeatureHistogramBuilderKmeansPlusPlus,selectVocabularyDocs,[org.apache.lucene:lucene-core]
liredemo.flickr,FlickrDownloadThread,getCurrentDoc,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis.features,TestACCID,testSerialization,[junit:junit]
net.semanticmetadata.lire,VisualWordsTest,testSearchInIndexSurf,[org.apache.lucene:lucene-core]
liredemo.flickr,FlickrIndexingThread,run,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestWang,"",[junit:junit]
net.semanticmetadata.lire.classifiers,HashingSearchBasedClassifierMod,testClassify,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.impl,MSERDocumentBuilder,createDocument,[org.apache.lucene:lucene-core]
liredemo.flickr,FlickrDownloadThread,"",[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis.features,TestACCID,"",[junit:junit]
net.semanticmetadata.lire.searchers,FastOpponentImageSearcher,getDistance,[org.apache.lucene:lucene-core]
edu.uniklu.itec.mosaix,ImageFunctions,getLireResults,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestHashingIndex,"",[junit:junit]
net.semanticmetadata.lire.imageanalysis.bovw,BOVWBuilder,createVisualWords,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.indexing,MetricSpacesInvertedListIndexing,"",[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.filter,FilterTest,"",[junit:junit]
net.semanticmetadata.lire.searchers,ImageSearcherUsingWSs,init,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestGeneral,computeErrorRate,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestZuBuD,computeMAP,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.classifiers,HashingSearchBasedClassifierMod,testClassifyNCombinedFeaturesMulti,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers,AbstractImageSearcher,relevanceFeedback,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis,CEDDTest,testIndexSerialization,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.indexers,LireCustomCodec,"",[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.utils,FileUtils,getAllImages,[commons-io:commons-io]
net.semanticmetadata.lire.imageanalysis.bovw,LocalFeatureHistogramBuilderFromCodeBook,selectVocabularyDocs,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestNister,testDocLengthIDF,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestWang,computeMAP,"[junit:junit,org.apache.lucene:lucene-core]"
net.semanticmetadata.lire,GeneralTest,testIndexLarge,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.utils,LuceneUtils,optimizeWriter,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.utils,MetricsUtilsTest,cosineCoefficient,[junit:junit]
net.semanticmetadata.lire.imageanalysis.bovw,SiftFeatureHistogramBuilder,"",[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestWang,tttestMAPLocalFeatureHistogram,"[junit:junit,org.apache.lucene:lucene-core]"
net.semanticmetadata.lire.imageanalysis,HashingTest,"",[junit:junit]
net.semanticmetadata.lire.searchers,GenericFastImageSearcher,getDistance,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,GeneralTest,"",[junit:junit]
net.semanticmetadata.lire.benchmarking,TestUniversal,setUp,[junit:junit]
net.semanticmetadata.lire.imageanalysis.bovw,VLADBuilder,getVisualWords,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers.custom,SingleNddCeddImageSearcher,init,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.utils,LuceneUtils,closeReader,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis,ScalableColorTest,testSerialization,[junit:junit]
net.semanticmetadata.lire.searchers.custom,TopDocsImageSearcher,search,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,CombinationTest,testIndexing,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis,MSERTest,testMSERExtraction,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,SimpleTest,testIndexing,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis,LocalBinaryPatternsTest,"",[junit:junit]
net.semanticmetadata.lire.impl,CvSurfDocumentBuilder,createDescriptorFields,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.indexers,DocValuesTest,"",[junit:junit]
net.semanticmetadata.lire.benchmarking,TestUniversal,testSearchSpeed,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis.bovw,SurfFeatureHistogramBuilder,"",[org.apache.lucene:lucene-core]
liredemo,LireDemoFrame,searchForDocument,[org.apache.lucene:lucene-core]
liredemo.indexing,MetadataBuilder,getDescriptorFields,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.impl,GenericDocumentBuilder,createDescriptorFields,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.indexers.tools.binary,ProximityHashingIndexor,addToDocument,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers.forevaluations,ImageSearcherUsingWSsForEvaluation,"",[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,CreateIndexTest,testCreateCorrelogramIndex,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers,GenericDocValuesImageSearcher,init,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers.forevaluations,GenericFastImageSearcherForEvaluation,"",[org.apache.lucene:lucene-core]
liredemo,LireDemoFrame,setDocumentImageIcon,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestNister,createVocabulary,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestWang,testMAP,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis,ScalableColorTest,testIndexSerialization,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis.bovw,VLADBuilder,indexMissing,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.impl,GenericImageSearcher,search,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestWang,setUp,[junit:junit]
net.semanticmetadata.lire.impl,DocumentFactory,createColorOnlyDocument,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,TestImageSearcher,"",[junit:junit]
net.semanticmetadata.lire.benchmarking,TestUniversal,computeMAP,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.applications,GlobalFeatureIndexSearchTest,testSearchCaching,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.impl,GenericImageSearcher,findSimilar,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers,BitSamplingImageSearcher,search,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers.custom,SingleNddCeddImageSearcher,"",[org.apache.lucene:lucene-core]
liredemo,LireDemoFrame,rerankFeatureActionPerformed,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,GeneralTest,testSearchIndexLarge,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking.custom,ProfimediaTest,"",[junit:junit]
net.semanticmetadata.lire.searchers,FastOpponentImageSearcher,search,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers,MetricSpacesImageSearcher,"",[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,VisualWordsTest,testSearchExternalImageSift,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.impl,CvSiftDocumentBuilder,createDescriptorFields,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.impl,CvSiftDocumentBuilder,createDocument,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis,MSERTest,"",[junit:junit]
net.semanticmetadata.lire.benchmarking,TestUCID,computeMAP,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.builders,TestBuilders,testLocal,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis,SimpleHistogramTest,"",[junit:junit]
net.semanticmetadata.lire.imageanalysis,TestJointHistogram,"",[junit:junit]
net.semanticmetadata.lire.imageanalysis.features.local.shapecontext,ShapeContextExtractor,createHistogram,[org.apache.commons:commons-math3]
net.semanticmetadata.lire.benchmarking,TestTruthFile,"",[junit:junit]
net.semanticmetadata.lire.imageanalysis,ScalableColorTest,"",[junit:junit]
net.semanticmetadata.lire.searchers,GenericFastImageSearcher,findSimilar,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,TestImageSearcher,testSearch,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis.bovw,VisualWordsTest,testCreateQuery,[org.apache.lucene:lucene-core]
edu.uniklu.itec.mosaix.engine,SimpleWeightingDataFactory,newInstance,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.impl,ParallelImageSearcher,getDistance,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers,GenericDocValuesImageSearcher,search,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.utils,FileUtils,readFileLines,[commons-io:commons-io]
net.semanticmetadata.lire.benchmarking,TestSimple,doSearch,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.indexers.parallel,ParallelIndexer,run,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestSimple,setUp,[junit:junit]
net.semanticmetadata.lire,TestImageSearcher,testCachingSearcherParallelWithBundling,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestUCID,performWSs,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.builders,AbstractLocalDocumentBuilder,createDocument,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.impl,SiftDocumentBuilder,createDocument,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.indexing,HashingTest,"",[junit:junit]
net.semanticmetadata.lire,GeneralTest,testRerankFilters,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,RuntimeTest,testCreateCEDDIndex,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestWang,tttestGetDistribution,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis.bovw,LocalFeatureHistogramBuilderFromCodeBook,index,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.filter,FilterTest,indexFiles,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis.features,TestCentrist,testExtractionSimpleCentrist,[junit:junit]
net.semanticmetadata.lire.imageanalysis.sift,TestLocalFeatureHistogram,setUp,[junit:junit]
net.semanticmetadata.lire.imageanalysis.sift,TestLocalFeatureHistogram,testSurfIndexing,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,CreateIndexTest,testCreateCEDDIndex,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers,ImageSearcher,search,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,ArffGeneratorTest,"",[junit:junit]
net.semanticmetadata.lire,VisualWordsTest,testIndexingAndSearchSurf,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis,LocalBinaryPatternsTest,testSerialization,[junit:junit]
net.semanticmetadata.lire.indexers.tools.binary,HashingIndexor,addToDocument,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers,BitSamplingImageSearcher,findDuplicates,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers,GenericFastImageSearcher,init,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers,VisualWordsImageSearcher,search,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
liredemo,LireDemoFrame,buttonSearchFromBrowseActionPerformed,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking.custom,TwicTest,setUp,[junit:junit]
net.semanticmetadata.lire.imageanalysis,SurfMserTest,"",[junit:junit]
net.semanticmetadata.lire.utils,LuceneUtils,writeFeaturesToIndex,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestZuBuD,setUp,[junit:junit]
net.semanticmetadata.lire.searchers,AbstractImageSearcher,search,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis.features.local.opencvfeatures,CvSurfExtractor,"",[nu.pattern:opencv]
net.semanticmetadata.lire.benchmarking,TestZuBuD,performWSs,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,UCIDBenchmark,computeMAP,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis.filters,CannyEdgeDetectorTest,"",[junit:junit]
net.semanticmetadata.lire.lucene,TestRerankTextSearch,"",[junit:junit]
net.semanticmetadata.lire.searchers.custom,SingleNddCeddImageSearcher,findMostSimilar,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.utils,LuceneUtils,openIndexReader,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestPascalVOC2007,indexFiles,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,UCIDBenchmark,setUp,[junit:junit]
net.semanticmetadata.lire.imageanalysis.features,TestGenericFeatures,testGenericShortLireFeature,[junit:junit]
net.semanticmetadata.lire.lucene,TestRerankTextSearch,testSearch,"[org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
net.semanticmetadata.lire.utils,LuceneUtils,"",[org.apache.lucene:lucene-core]
liredemo,LireDemoFrame,resultsTableMouseClicked,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,TestImageSearcher,testCEDDSearch,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis.features.local.opencvfeatures,CvSiftExtractor,"",[nu.pattern:opencv]
net.semanticmetadata.lire.indexers.tools.binary,Indexor,run,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers,LshImageSearcher,search,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis,SurfMserTest,testExtract,[com.sangupta:jopensurf]
net.semanticmetadata.lire.benchmarking,TestSimple,"","[junit:junit,org.apache.lucene:lucene-core]"
net.semanticmetadata.lire.filter,FilterTest,testLsaFilter,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.indexing.fastmap,FastMapTest,testScalableColorFastMap,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestUCID,testSearchSpeed,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis,AutoColorCorrelogramTest,testSerialization,[junit:junit]
net.semanticmetadata.lire.searchers.custom,SingleNddCeddImageSearcher,findDuplicates,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestGeneral,rerank,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.indexers.tools.binary,ProximityHashingIndexor,run,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.indexing,LocalitySensitiveHashingTest,testOutputSearchResults,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,VisualWordsTest,setUp,[junit:junit]
net.semanticmetadata.lire.imageanalysis,OpponentHistogramTest,testFastSearch,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers.forevaluations,GenericFastImageSearcherForEvaluation,findSimilar,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.utils,QuantizationUtilsTest,"",[junit:junit]
net.semanticmetadata.lire.indexing.fastmap,FastMapTest,testColorLayoutFastMap,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.utils,FileUtils,createImagefileList,[commons-io:commons-io]
net.semanticmetadata.lire.impl,SimpleBuilderTest,"",[junit:junit]
net.semanticmetadata.lire.imageanalysis.features,TestGenericFeatures,"",[junit:junit]
net.semanticmetadata.lire.imageanalysis.features.local.opencvfeatures,CvSiftExtractor,extract,[nu.pattern:opencv]
net.semanticmetadata.lire.searchers.custom,TopDocsImageSearcher,findSimilar,[org.apache.lucene:lucene-core]
liredemo.indexing,ParallelIndexer,"",[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis.features.local.surf,SurfFeature,"",[com.sangupta:jopensurf]
net.semanticmetadata.lire.sampleapp,Searcher,main,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers,FastOpponentImageSearcher,findDuplicates,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,VisualWordsTest,testSearchExternalImageSurf,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers.custom,TopDocsImageSearcher,getDistance,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.utils,LuceneUtils,commitWriter,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis.bovw,BOVWBuilder,indexMissing,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers,BitSamplingImageSearcher,"",[org.apache.lucene:lucene-core]
liredemo,LireDemoFrame,"",[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking.custom,ProfimediaTest,setUp,[junit:junit]
net.semanticmetadata.lire.imageanalysis,BinaryPatternsPyramidTest,testSerialization,[junit:junit]
net.semanticmetadata.lire.benchmarking,CombinationTest,"",[junit:junit]
net.semanticmetadata.lire.indexing,MetricSpacesInvertedListIndexing,getIndexReader,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.indexing,VladTest,testSearch,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.lucene,TestRerankTextSearch,testIndexing,"[org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
net.semanticmetadata.lire,GeneralTest,testSearchRunTime,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,TestImageSearcher,findDoc,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.builders,TestBuilders,testSimple,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis,BinaryPatternsPyramidTest,"",[junit:junit]
net.semanticmetadata.lire,TestImageSearcher,testCachingSearcherBundling,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.builders,TestBuilders,testGlobal,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis,PHOGTest,"",[junit:junit]
net.semanticmetadata.lire.indexing,MetricSpacesInvertedListIndexing,search,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.invertedlist,GeneralInvertedListTest,"",[junit:junit]
net.semanticmetadata.lire,RuntimeTest,testCEDDSearch,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,VisualWordsTest,"",[junit:junit]
net.semanticmetadata.lire.sampleapp,ExtractFeatures,main,[commons-io:commons-io]
net.semanticmetadata.lire.searchers,FastOpponentImageSearcher,findSimilar,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,AbstractDocumentBuilder,createDocument,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,SimpleTest,setUp,[junit:junit]
net.semanticmetadata.lire.benchmarking,TestGroundTruth,testBitSampling,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.imageanalysis.bovw,VisualWordsTest,"",[junit:junit]
net.semanticmetadata.lire.imageanalysis.features.local.shapecontext,ShapeContextExtractor,constructFeatureList,[org.apache.commons:commons-math3]
net.semanticmetadata.lire.indexing,MetricSpacesTest,testMetrics,[org.apache.lucene:lucene-core]
liredemo,LireDemoFrame,initReader,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.benchmarking,TestWang,findDocs,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.indexers.hashing,MetricSpacesTest,"",[junit:junit]
net.semanticmetadata.lire.indexing,ExtractorTest,"",[junit:junit]
edu.uniklu.itec.mosaix.engine,Engine,findBestMatch,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.impl,CvSurfDocumentBuilder,createDocument,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers,TestSearching,testSearchMulImages,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire,CvLocalTest,"",[junit:junit]
net.semanticmetadata.lire,TestImageSearcher,testCustomCachingSearcher,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.builders,AbstractLocalDocumentBuilder,createDescriptorFields,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.filters,LsaFilter,filter,"[org.apache.commons:commons-math3,org.apache.lucene:lucene-core]"
net.semanticmetadata.lire.imageanalysis.bovw,BOVWBuilder,getVisualWords,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers.custom,SingleNddCeddImageSearcher,findSimilar,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.indexers.parallel,ParallelIndexer,flushDocuments,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.searchers.forevaluations,ImageSearcherUsingWSsForEvaluation,findSimilar,[org.apache.lucene:lucene-core]
net.semanticmetadata.lire.utils,LuceneUtils,getBytes,[org.apache.lucene:lucene-core]
