packageName,className,apis
edu.cmu.lti.oaqa.flexneuart.fwdindx,ForwardIndexBinaryDataDict,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.fwdindx,DocEntryParsedTest,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.letor.external,ScoringException,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.fwdindx,MapDbBackend,"[org.mapdb:mapdb,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.cand_providers,IdMapperCandidateProvider,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.apps,AnswerBasedQRELGenerator,"[args4j:args4j,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.giza,GizaVocabularyFilterStand,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.apps,FilterVocabulary,"[commons-cli:commons-cli,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.utils,JSONLUtilsTest,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.utils,RandomUtils,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.nmslib,ReplyEntry,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.apps,ExportToNMSLIBDenseSparseFusion,"[args4j:args4j,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.simil_func,BM25CloseOrderPairSimilQueryNorm,[net.openhft:koloboke-api-jdk6-7]
edu.cmu.lti.oaqa.flexneuart.letor.external,TextEntryRaw,[org.apache.thrift:libthrift]
edu.cmu.lti.oaqa.flexneuart.utils,DictNoComments,[commons-io:commons-io]
edu.cmu.lti.oaqa.flexneuart.apps,TextXmlIterAndParserApp,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.letor,FeatExtrWordEmbedSimilarity,"[com.googlecode.matrix-toolkits-java:mtj,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.apps,ExportTrainNegSampleWithScoresBase,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.cand_providers,NmslibKNNCandidateProvider,"[com.googlecode.matrix-toolkits-java:mtj,org.apache.thrift:libthrift]"
edu.cmu.lti.oaqa.flexneuart.utils,JSONDataUtils,[com.google.code.gson:gson]
edu.cmu.lti.oaqa.flexneuart.apps,ExportCEDRParams,[commons-cli:commons-cli]
edu.cmu.lti.oaqa.flexneuart.letor,FeatExtrPassRetrScore,[com.googlecode.matrix-toolkits-java:mtj]
edu.cmu.lti.oaqa.flexneuart.simil_func,DistanceFunctions,[com.googlecode.matrix-toolkits-java:mtj]
edu.cmu.lti.oaqa.flexneuart.letor,EmbeddingReaderAndRecoder,"[net.openhft:koloboke-api-jdk6-7,org.slf4j:slf4j-api]"
edu.cmu.lti.oaqa.flexneuart.utils,BSONDataUtils,[org.mongodb:bson]
ciir.umass.edu.features,FeatureStats,[org.apache.commons:commons-math3]
edu.cmu.lti.oaqa.flexneuart.apps,BaseQueryAppProcessingThread,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.apps,ExportTrainNegSampleWithoutScoresBase,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.utils,CompressUtilsTest,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.letor,FeatExtrTermMatchSimilarity,[com.googlecode.matrix-toolkits-java:mtj]
edu.cmu.lti.oaqa.flexneuart.letor,FeatExtractorExternalApacheThrift,"[com.googlecode.matrix-toolkits-java:mtj,org.apache.thrift:libthrift,org.slf4j:slf4j-api]"
ciir.umass.edu,SimpleTest,[junit:junit]
edu.cmu.lti.oaqa.flexneuart.fwdindx,ForwardIndexBinaryOffsetDict,[org.slf4j:slf4j-api]
edu.cmu.lti.oaqa.flexneuart.resources,CompositeFeatureExtractor,[com.googlecode.matrix-toolkits-java:mtj]
