packageName,className,apis
com.vmware.xenon.common.cloning,TestCloningJava8Times,[junit:junit]
com.vmware.xenon.services.common,TestProcessService,[junit:junit]
com.vmware.xenon.common.http.netty,NettyHttpToHttp2HandlerBuilder,[io.netty:netty-all]
com.vmware.xenon.services.common,FaultInjectionLuceneDocumentIndexService,"[junit:junit,org.apache.lucene:lucene-core]"
com.vmware.workshop.labs.answer,BookstoreDemoAnswer,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common,TestServiceModel,[junit:junit]
com.vmware.xenon.common.jwt,TestCase,"[com.google.code.gson:gson,junit:junit]"
com.vmware.xenon.services.samples,SampleFactoryServiceWithCustomUi,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common.serialization,TestJsonMapper,"[com.google.code.gson:gson,junit:junit]"
com.vmware.xenon.services.common,TestDirectoryService,[junit:junit]
com.vmware.xenon.common.opentracing,Jaeger,"[com.uber.jaeger:jaeger-core,io.opentracing:opentracing-api,io.opentracing:opentracing-noop]"
com.vmware.xenon.common,Utils,"[com.esotericsoftware:kryo-shaded,com.google.code.gson:gson]"
com.vmware.xenon.services.common,TestOperationIndexService,[junit:junit]
com.vmware.xenon.common,TestQueryResultProcessor,[junit:junit]
com.vmware.xenon.services.samples,LocalWordCountingSampleService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common,QueryResultsProcessor,[com.google.code.gson:gson]
com.vmware.xenon.host,TestDecentralizedControlPlaneHost,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.workshop,MultiNodeDemo,[com.vmware.xenon:xenon-common]
com.vmware.xenonlabs,UpgradeDemoEmployeeService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.workshop,QueryDemo,[com.vmware.xenon:xenon-common]
com.vmware.xenon.services.samples,TestWordCountingSampleService,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.services.common,TestServiceHostManagementService,[junit:junit]
com.vmware.xenon.common.test,AuthorizationHelper,[junit:junit]
com.vmware.xenon.services.common,TestServiceDocument,[junit:junit]
com.vmware.xenon.common,Operation,[com.google.code.gson:gson]
com.vmware.xenon.common,TestOdataFilter,[junit:junit]
com.vmware.xenon.common,BasicReusableHostTestCase,[junit:junit]
com.vmware.xenon.services.samples,SampleServiceWithSharedCustomUi,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common,TestClaims,[junit:junit]
com.vmware.xenon.common.serialization,ByteBufferSerializer,[com.esotericsoftware:kryo-shaded]
com.vmware.xenon.services.common,TestNodeGroupMigrationTaskService,"[junit:junit,org.assertj:assertj-core]"
com.vmware.xenon.common.http.netty,NettyHttpEventStreamHandler,[io.netty:netty-all]
com.vmware.xenon.common.jwt,Verifier,[com.google.code.gson:gson]
com.vmware.xenon.services.common,TestExampleService,"[junit:junit,org.assertj:assertj-core]"
com.vmware.xenon.common.http.netty,NettyHttpClientRequestHandler,[io.netty:netty-all]
com.vmware.xenon,GsonBenchmark,"[com.vmware.xenon:xenon-common,org.openjdk.jmh:jmh-core]"
com.vmware.xenon.common.serialization,ZoneIdSerializer,[com.esotericsoftware:kryo-shaded]
com.vmware.xenon.common.jwt,TestEndToEnd,[junit:junit]
com.vmware.xenon.services.common,TestQueryTaskUtils,[junit:junit]
com.vmware.xenon.common.http.netty,NettyHttpServiceClientChannelPoolsTest,"[io.netty:netty-all,junit:junit]"
com.vmware.xenon.services.common,LuceneDocumentIndexBackupService,[org.apache.lucene:lucene-core]
com.vmware.xenon.common.http.netty,NettyHttpServerResponseHandler,[io.netty:netty-all]
com.vmware.xenon.common.opentracing,TracerFactoryInterface,[io.opentracing:opentracing-api]
com.vmware.xenon.services.common,TestSandboxCompatibility,"[com.google.code.gson:gson,junit:junit]"
com.vmware.xenon.workshop,SubscriptionDemo,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common.config,XenonConfigurationTest,[junit:junit]
com.vmware.xenon.services.common,TestQueryTaskService,"[com.google.code.gson:gson,junit:junit,org.assertj:assertj-core]"
com.vmware.xenon.common,TestAuthUtils,[junit:junit]
com.vmware.xenon.common.serialization,TypeTokens,[com.google.code.gson:gson]
com.vmware.xenon.common,TestOperationJoin,[junit:junit]
com.vmware.xenon.common,TestResults,[junit:junit]
com.vmware.xenon.common,TestOperation,[junit:junit]
com.vmware.xenon.services.common,TestRootNamespaceService,[junit:junit]
com.vmware.xenon.common.http.netty,NettyChannelContext,[io.netty:netty-all]
com.vmware.xenon.host,AuthDemo,[com.vmware.xenon:xenon-common]
com.vmware.xenon.services.samples,SamplePreviousEchoService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common.http.netty,NettyHttp2UserEventLogger,[io.netty:netty-all]
com.vmware.xenon.common,TestUriUtils,[junit:junit]
com.vmware.xenon.common.http.netty,NettyWebSocketRequestHandler,[io.netty:netty-all]
com.vmware.xenon.common.test.websockets,TestWebSocketService,[junit:junit]
com.vmware.xenon.common,TestExampleServiceHost,[junit:junit]
com.vmware.xenon.common.http.netty,NettyHttpListener,[io.netty:netty-all]
com.vmware.xenon.common.test.websockets,TestAuthWebSocketService,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.common,TestEventStreams,"[io.netty:netty-all,junit:junit]"
com.vmware.xenon.common.serialization,JsonMapper,[com.google.code.gson:gson]
com.vmware.xenon.services.common,QueryTask,[com.esotericsoftware:kryo-shaded]
com.vmware.xenon.services.samples,TestSampleSimpleEchoService,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.services.common,TestMigrationTaskService,[junit:junit]
com.vmware.xenon.services.common,TestODataQueryService,[junit:junit]
com.vmware.xenon.performance,PersistedService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.services.common,TestLocalFileService,[junit:junit]
com.vmware.xenon.workshop,DemoStatelessService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common,TestFileUtils,[junit:junit]
com.vmware.xenon.services.common,TestTenantService,[junit:junit]
com.vmware.xenon,JsonHashingBenchmark,"[com.vmware.xenon:xenon-common,org.openjdk.jmh:jmh-core]"
com.vmware.xenon.common,LoaderFactoryService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common,ServiceStats,[com.esotericsoftware:kryo-shaded]
com.vmware.xenon.performance,SimpleStatelessService,[com.vmware.xenon:xenon-common]
com.vmware.xenon,LoggingBenchmark,"[com.vmware.xenon:xenon-common,org.openjdk.jmh:jmh-core]"
com.vmware.xenon.services.common,TestQueryFilter,[junit:junit]
com.vmware.xenon.common,TestExternalAuth,[junit:junit]
com.vmware.xenon.common,TestSendWithDeferredResult,[junit:junit]
com.vmware.xenon.common,WebSocketService,[io.netty:netty-all]
com.vmware.xenon.services.common,TestLuceneDocumentIndexBackupService,[junit:junit]
com.vmware.xenon.services.samples,IdRangeService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.services.common,TestShardsManagementService,"[junit:junit,org.assertj:assertj-core]"
com.vmware.xenon.common.opentracing,Zipkin,"[io.opentracing.brave:brave-opentracing,io.opentracing:opentracing-api,io.zipkin.reporter2:zipkin-sender-okhttp3,io.zipkin.reporter2:zipkin-sender-urlconnection]"
com.vmware.xenon.performance,OwnerSelectedService,[com.vmware.xenon:xenon-common]
example.group,TestQuickstartHost,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.common.http.netty,CookieJarTest,"[io.netty:netty-all,junit:junit]"
com.vmware.xenon.services.common,TestSynchronizationManagementService,[junit:junit]
com.vmware.xenon.common.opentracing,TracingUtils,[io.opentracing:opentracing-api]
com.vmware.xenon.common,Claims,[com.google.code.gson:gson]
com.vmware.xenon.common.test.websockets,JsExecutor,[com.vmware.xenon:xenon-common]
com.vmware.xenon.samples,SampleHost,"[com.vmware.xenon:xenon-common,com.vmware.xenon:xenon-ui]"
com.vmware.xenonlabs,UpgradeDemo,[com.vmware.xenon:xenon-common]
com.vmware.xenon.services.common,Lucene60FieldInfosFormatWithCache,[org.apache.lucene:lucene-core]
com.vmware.xenon.services.common,LuceneIndexDocumentHelper,"[com.esotericsoftware:kryo-shaded,org.apache.lucene:lucene-core]"
com.vmware.xenon.services.common,TestLuceneDocumentIndexService,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
com.vmware.xenon.services.common,TestNodeGroupUtils,[junit:junit]
com.vmware.xenon.common,TestPrivateKeyReader,[junit:junit]
com.vmware.xenon.common,ServiceDocumentQueryResult,[com.esotericsoftware:kryo-shaded]
com.vmware.xenon.common,TestOperationSequence,[junit:junit]
com.vmware.xenon.common,TestQueryTaskClientHelper,[junit:junit]
com.vmware.xenon.common.serialization,SortedKeysMapViewAdapterFactory,[com.google.code.gson:gson]
com.vmware.xenon.workshop,DemoStatefulService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.services.samples,TestSampleContinuousQueryWatchService,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.common,LoaderServiceTest,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.services.samples,MockDocumentsService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common.http.netty,CookieJar,[io.netty:netty-all]
com.vmware.xenon.services.samples,TestSampleHost,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.services.common,TestRoleService,[junit:junit]
com.vmware.xenon.common,TestGsonConfiguration,"[com.google.code.gson:gson,junit:junit]"
com.vmware.xenon.common,TestStatelessService,[junit:junit]
com.vmware.xenon.services.common,TestResourceGroupService,[junit:junit]
com.vmware.xenonlabs,UpgradeDemoTestUtils,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common,TestUtils,"[com.esotericsoftware:kryo-shaded,com.google.code.gson:gson,junit:junit]"
com.vmware.xenon.common.http.netty,NettyLoggingUtil,[io.netty:netty-all]
com.vmware.xenon.common,ServiceHost,[io.opentracing:opentracing-api]
com.vmware.xenon.common.serialization,UtcDateTypeAdapter,[com.google.code.gson:gson]
com.vmware.xenon.common.test.websockets,JsWebSocket,"[com.vmware.xenon:xenon-common,io.netty:netty-all,org.mozilla:rhino]"
com.vmware.xenon.performance,FullCapService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common.opentracing,TracerFactoryTest,"[com.uber.jaeger:jaeger-core,io.opentracing.brave:brave-opentracing,io.opentracing:opentracing-api,io.opentracing:opentracing-noop,junit:junit]"
com.vmware.xenon.examples.classic,EmptyService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.services.common,LuceneCodecWithFixes,[org.apache.lucene:lucene-core]
com.vmware.xenon.services.samples,TestSampleContinuousQueryObserverService,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.workshop.labs,Top10BookRankingService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common,TestODataUtils,[junit:junit]
com.vmware.xenon.services.common,TestInterleavedQueries,[junit:junit]
com.vmware.xenon.common.serialization,KryoSerializers,[com.esotericsoftware:kryo-shaded]
com.vmware.xenon.services.common,LuceneQueryConverter,[org.apache.lucene:lucene-core]
com.vmware.xenon.services.common,TestUserService,[junit:junit]
com.vmware.xenon.services.common,ExampleService,[com.esotericsoftware:kryo-shaded]
com.vmware.xenon.common,ServiceDocumentDescription,"[com.esotericsoftware:kryo-shaded,com.google.code.gson:gson]"
com.vmware.xenon.common.opentracing,TracingScheduledExecutor,[io.opentracing:opentracing-api]
example.group,EmployeeServiceTest,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.common.http.netty,NettyChannelPool,[io.netty:netty-all]
com.vmware.xenon.common.http.netty,NettyFullHttpRequest,[io.netty:netty-all]
com.vmware.xenon.services.samples,SampleServiceCustomUiHost,[com.vmware.xenon:xenon-common]
com.vmware.xenon.services.samples,TestBankAccountService,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.common,TestUtilityService,[junit:junit]
com.vmware.xenon.ui,UiService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.workshop,TaskDemoService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common.config,TestDefaultSource,[junit:junit]
com.vmware.xenon.workshop,UiDemo,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common.jwt,Header,[com.google.code.gson:gson]
com.vmware.xenon.common.test,ContainerVerificationHost,[com.github.docker-java:docker-java]
com.vmware.xenon.common.http.netty,NettyHttpClientRequestInitializer,[io.netty:netty-all]
com.vmware.xenon.common.test,RunTestInContainer,[junit:junit]
com.vmware.xenon.common.jwt,TestSigner,"[com.google.code.gson:gson,junit:junit]"
com.vmware.xenonlabs,UpgradeDemoEmployeeServiceTransformService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.services.samples,TestSampleBootstrapService,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.common,TestAuthorization,[junit:junit]
com.vmware.xenon.common.fsm,TestFSMTracker,[junit:junit]
com.vmware.xenon.services.samples,SampleServiceWithCustomUi,[com.vmware.xenon:xenon-common]
com.vmware.workshop.labs.answer,Top10BookRankingServiceAnswer,[com.vmware.xenon:xenon-common]
com.vmware.xenon,TestServiceDocumentDescription,[junit:junit]
com.vmware.xenon.common,TestRequestRouter,[junit:junit]
com.vmware.xenon.common.http.netty,NettyHttpServiceClient,[io.netty:netty-all]
example.group,QuickstartHost,[com.vmware.xenon:xenon-common]
com.vmware.xenon,BenchmarkDataFactory,[com.vmware.xenon:xenon-common]
com.vmware.xenon,KryoBenchmark,"[com.esotericsoftware:kryo-shaded,com.vmware.xenon:xenon-common,org.openjdk.jmh:jmh-core]"
com.vmware.xenon.services.common,TestNodeGroupService,"[com.esotericsoftware:kryo-shaded,junit:junit]"
com.vmware.xenon.common.jwt,Rfc7519Claims,[com.google.code.gson:gson]
com.vmware.xenon.performance,PerfUtils,[com.vmware.xenon:xenon-common]
com.vmware.xenon.services.samples,SampleSimpleEchoService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common,LoaderService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.services.common.stress,MigrationStressTest,[junit:junit]
com.vmware.xenon.examples,ExampleFooService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common.opentracing,InjectMockTracer,"[io.opentracing:opentracing-api,io.opentracing:opentracing-mock,io.opentracing:opentracing-util,junit:junit]"
com.vmware.xenon.common.opentracing,TracingExecutorTest,"[io.opentracing:opentracing-api,io.opentracing:opentracing-mock,junit:junit]"
com.vmware.xenon.common.serialization,UUIDSerializer,[com.esotericsoftware:kryo-shaded]
com.vmware.xenon.workshop,DemoFactoryService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common,TestFutures,[junit:junit]
com.vmware.xenon.examples,ExampleFooFactoryService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.workshop,TaskDemo,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common.serialization,InstantSerializer,[com.esotericsoftware:kryo-shaded]
com.vmware.xenon.common.test.websockets,AbstractWebSocketServiceTest,"[com.vmware.xenon:xenon-common,junit:junit,org.mozilla:rhino]"
com.vmware.xenon.common,TestLocalizationUtil,[junit:junit]
com.vmware.xenon.services.samples,SampleContinuousQueryObserverService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common,TestAuthentication,"[io.netty:netty-all,junit:junit]"
com.vmware.xenon.common.serialization,HashingJsonWriter,[com.google.code.gson:gson]
com.vmware.xenon.common.http.netty,NettyHttp2Test,[junit:junit]
com.vmware.xenon.services.samples,TestIdGeneratorService,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.services.samples,TestLocalWordCountingSampleService,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.common,TestSubscriptions,[junit:junit]
com.vmware.xenon.common,TestSynchronizationTaskService,[junit:junit]
com.vmware.xenon.host,XenonHostWithPeerListener,"[com.vmware.xenon:xenon-common,com.vmware.xenon:xenon-ui,io.netty:netty-all]"
com.vmware.workshop.labs,BookService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.workshop,StatelessDemo,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common.http.netty,Netty2WaySslAuthTest,"[io.netty:netty-all,junit:junit]"
com.vmware.xenon.common.jwt,TestVerifier,[junit:junit]
com.vmware.xenon.common,TestServiceHost,"[io.netty:netty-all,junit:junit,org.assertj:assertj-core]"
com.vmware.xenon.common.http.netty,NettyHttpToHttp2Handler,[io.netty:netty-all]
com.vmware.xenon.common.test.websockets,JsDocument,[org.mozilla:rhino]
com.vmware.xenon.performance,PerfHost,[com.vmware.xenon:xenon-common]
com.vmware.xenon.services.common,TestGraphQueryTaskService,[junit:junit]
com.vmware.xenon.services.samples,SampleBootstrapService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common.jwt,Signer,[com.google.code.gson:gson]
com.vmware.xenon.common.serialization,URISerializer,[com.esotericsoftware:kryo-shaded]
com.vmware.xenon.common,TestDeferredResult,[junit:junit]
com.vmware.xenon.services.common,FieldInfoCache,[org.apache.lucene:lucene-core]
com.vmware.xenon.services.samples,SampleAuthenticationService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common.test.websockets,JsA,[org.mozilla:rhino]
com.vmware.xenon.common.fsm,TestTaskFSMTracker,[junit:junit]
com.vmware.xenon.services.common.authn,TestBasicAuthenticationService,"[io.netty:netty-all,junit:junit]"
com.vmware.xenon.common,TestCustomAuthContextService,[junit:junit]
example.group,EmployeeService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.services.common,TestServiceHostLogService,[junit:junit]
com.vmware.xenon.common,TestOperationQueue,[junit:junit]
com.vmware.xenon.services.samples,FsmTaskService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common,BasicTestCase,[junit:junit]
com.vmware.xenon.examples,ExampleWithFactoryLinkService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.host,DecentralizedControlPlaneHost,"[com.vmware.xenon:xenon-common,com.vmware.xenon:xenon-ui]"
com.vmware.xenon,FnvHashBenchmark,"[com.vmware.xenon:xenon-common,org.openjdk.jmh:jmh-core]"
com.vmware.xenon.services.common,DocumentStoredFieldVisitor,[org.apache.lucene:lucene-core]
com.vmware.xenon.common.serialization,OutputWithRoot,[com.esotericsoftware:kryo-shaded]
com.vmware.xenon.services.common,TestUserGroupService,[junit:junit]
com.vmware.xenon.common.serialization,FieldNullifyingVersionFieldSerializer,[com.esotericsoftware:kryo-shaded]
com.vmware.xenon.services.common,TestSimpleTransactionService,[junit:junit]
example.group,TestUtils,[com.vmware.xenon:xenon-common]
com.vmware.workshop.labs,BookServiceTest,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.services.common,TestExampleTaskService,[junit:junit]
com.vmware.xenon.services.samples,TestSampleServiceWithCustomUi,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.services.samples,WordCountingSampleService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.common,TestAuthSetupHelper,[junit:junit]
com.vmware.xenon.services.common,TestFieldInfoCache,"[junit:junit,org.apache.lucene:lucene-core]"
com.vmware.xenon.services.samples,TestSampleAuthenticationService,"[com.vmware.xenon:xenon-common,io.netty:netty-all,junit:junit]"
com.vmware.xenon.common.http.netty,NettyHttpServiceClientTest,"[io.netty:netty-all,junit:junit]"
com.vmware.xenon.examples,ExampleSingletonService,[com.vmware.xenon:xenon-common]
com.vmware.xenon.workshop,Demo,[com.vmware.xenon:xenon-common]
com.vmware.xenonlabs,UpgradeDemoEmployeeServiceTest,"[com.vmware.xenon:xenon-common,junit:junit]"
com.vmware.xenon.common,TestFactoryService,[junit:junit]
com.vmware.xenon.common.serialization,TestKryoSerializers,"[com.esotericsoftware:kryo-shaded,junit:junit]"
com.vmware.xenon.host,XenonHostWithPeerListenerTest,"[com.vmware.xenon:xenon-common,io.netty:netty-all,junit:junit]"
com.vmware.xenon.services.common,TestSystemUserService,[junit:junit]
com.vmware.xenon.services.common,TestTransactionService,[junit:junit]
com.vmware.xenon.common.serialization,ZonedDateTimeSerializer,[com.esotericsoftware:kryo-shaded]
