packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
com.vmware.xenon.common.http.netty,NettyHttpClientRequestHandler,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",307,307,1.0
com.vmware.xenon,GsonBenchmark,com.vmware.xenon:xenon-common,"","",22,32,0.69
com.vmware.xenon,GsonBenchmark,org.openjdk.jmh:jmh-core,Microbenchmarks,"performance,benchmark",10,32,0.31
com.vmware.xenon.common.serialization,ZoneIdSerializer,com.esotericsoftware:kryo-shaded,"","",15,15,1.0
com.vmware.xenon.common.jwt,TestEndToEnd,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.services.common,TestQueryTaskUtils,junit:junit,Testing Frameworks,"testing,junit",16,16,1.0
com.vmware.xenon.common.http.netty,NettyHttpServiceClientChannelPoolsTest,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",1,15,0.07
com.vmware.xenon.common.http.netty,NettyHttpServiceClientChannelPoolsTest,junit:junit,Testing Frameworks,"testing,junit",14,15,0.93
com.vmware.xenon.services.common,LuceneDocumentIndexBackupService,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",155,155,1.0
com.vmware.xenon.common.http.netty,NettyHttpServerResponseHandler,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",150,150,1.0
com.vmware.xenon.common.opentracing,TracerFactoryInterface,io.opentracing:opentracing-api,Distributed Tracing,"io,tracing,api,distributed",1,1,1.0
com.vmware.xenon.services.common,TestSandboxCompatibility,junit:junit,Testing Frameworks,"testing,junit",6,10,0.6
com.vmware.xenon.services.common,TestSandboxCompatibility,com.google.code.gson:gson,JSON Libraries,"google,json",4,10,0.4
com.vmware.xenon.workshop,SubscriptionDemo,com.vmware.xenon:xenon-common,"","",36,36,1.0
com.vmware.xenon.common.config,XenonConfigurationTest,junit:junit,Testing Frameworks,"testing,junit",42,42,1.0
com.vmware.xenon.services.common,TestQueryTaskService,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",16,436,0.04
com.vmware.xenon.services.common,TestQueryTaskService,junit:junit,Testing Frameworks,"testing,junit",419,436,0.96
com.vmware.xenon.services.common,TestQueryTaskService,com.google.code.gson:gson,JSON Libraries,"google,json",1,436,0.0
com.vmware.xenon.common,TestAuthUtils,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
com.vmware.xenon.common.serialization,TypeTokens,com.google.code.gson:gson,JSON Libraries,"google,json",10,10,1.0
com.vmware.xenon.common,TestOperationJoin,junit:junit,Testing Frameworks,"testing,junit",21,21,1.0
com.vmware.xenon.common,TestResults,junit:junit,Testing Frameworks,"testing,junit",17,17,1.0
com.vmware.xenon.common,TestOperation,junit:junit,Testing Frameworks,"testing,junit",106,106,1.0
com.vmware.xenon.services.common,TestRootNamespaceService,junit:junit,Testing Frameworks,"testing,junit",9,9,1.0
com.vmware.xenon.common.http.netty,NettyChannelContext,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",50,50,1.0
com.vmware.xenon.host,AuthDemo,com.vmware.xenon:xenon-common,"","",51,51,1.0
com.vmware.xenon.services.samples,SamplePreviousEchoService,com.vmware.xenon:xenon-common,"","",70,70,1.0
com.vmware.xenon.common.http.netty,NettyHttp2UserEventLogger,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",14,14,1.0
com.vmware.xenon.common,TestUriUtils,junit:junit,Testing Frameworks,"testing,junit",164,164,1.0
com.vmware.xenon.common.http.netty,NettyWebSocketRequestHandler,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",133,133,1.0
com.vmware.xenon.common.test.websockets,TestWebSocketService,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
com.vmware.xenon.common,TestExampleServiceHost,junit:junit,Testing Frameworks,"testing,junit",12,12,1.0
com.vmware.xenon.common.http.netty,NettyHttpListener,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",102,102,1.0
com.vmware.xenon.common.test.websockets,TestAuthWebSocketService,com.vmware.xenon:xenon-common,"","",17,21,0.81
