packageName,className,apis
com.browseengine.bobo.test,StressTestSuite,[junit:junit]
com.browseengine.bobo.util,SearchResultMerger,[org.apache.lucene:lucene-core]
com.browseengine.bobo.search.section,AndNode,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.data,MultiValueFacetDataCache,"[it.unimi.dsi:fastutil,log4j:log4j,org.apache.lucene:lucene-core]"
com.browseengine.bobo.util.test,BigIntArrayTest,[junit:junit]
com.browseengine.bobo.facets.data,TermIntList,[it.unimi.dsi:fastutil]
com.browseengine.bobo.facets.range,ValueConverterBitSetBuilder,[org.apache.lucene:lucene-core]
com.browseengine.bobo.query,RecencyBoostScorerBuilder,[org.apache.lucene:lucene-core]
com.browseengine.bobo.service,BrowseQueryParser,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets,CombinedFacetAccessible,"[log4j:log4j,org.apache.lucene:lucene-core]"
com.browseengine.bobo.facets.data,TermFloatList,[it.unimi.dsi:fastutil]
com.browseengine.bobo.util,DocIdSetUtil,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.impl,PathFacetCountCollector,[log4j:log4j]
com.browseengine.bobo.impl,DefaultBrowseServiceImpl,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.data,TermFixedLengthLongArrayList,[it.unimi.dsi:fastutil]
com.browseengine.bobo.facets.filter,MultiValueFacetFilter,[org.apache.lucene:lucene-core]
com.browseengine.bobo.util,BigByteArray,[org.apache.lucene:lucene-core]
com.browseengine.bobo.search.section,AbstractTerminalNode,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.impl,BucketFacetCountCollector,[org.apache.lucene:lucene-core]
com.browseengine.bobo.search,FacetHitCollector,[org.apache.lucene:lucene-core]
com.browseengine.bobo.docidset,ImmutableDocSet,[org.apache.lucene:lucene-core]
com.browseengine.bobo.docidset,IntArrayDocIdSet,[org.apache.lucene:lucene-core]
com.browseengine.bobo.sort,MultiDocIdComparator,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.impl,RangeFacetHandler,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.data,TermDoubleList,[it.unimi.dsi:fastutil]
com.browseengine.bobo.facets.filter,RandomAccessAndFilter,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.range,BitSetBuilder,[org.apache.lucene:lucene-core]
com.browseengine.bobo.query.scoring,BoboDocScorer,[org.apache.lucene:lucene-core]
com.browseengine.bobo.search.section,TermNode,[org.apache.lucene:lucene-core]
