packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
proj.zoie.hourglass.impl,HourglassReaderManager,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",42,129,0.33
proj.zoie.impl.indexing,ZoieConfig,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,18,0.06
proj.zoie.impl.indexing,ZoieConfig,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",17,18,0.94
proj.zoie.api.impl,ZoieMergePolicy,log4j:log4j,Logging Frameworks,logging,34,224,0.15
proj.zoie.api.impl,ZoieMergePolicy,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",190,224,0.85
proj.zoie.impl.indexing.internal,LuceneIndexDataLoader,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",33,73,0.45
proj.zoie.impl.indexing.internal,LuceneIndexDataLoader,log4j:log4j,Logging Frameworks,logging,21,73,0.29
proj.zoie.impl.indexing.internal,LuceneIndexDataLoader,it.unimi.dsi:fastutil,Collections,"collections,structures",19,73,0.26
proj.zoie.api,ZoieSegmentReader,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",63,83,0.76
proj.zoie.api,ZoieSegmentReader,it.unimi.dsi:fastutil,Collections,"collections,structures",20,83,0.24
proj.zoie.impl.indexing.internal,DiskSearchIndex,log4j:log4j,Logging Frameworks,logging,7,62,0.11
proj.zoie.impl.indexing.internal,DiskSearchIndex,it.unimi.dsi:fastutil,Collections,"collections,structures",3,62,0.05
proj.zoie.impl.indexing.internal,DiskSearchIndex,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",52,62,0.84
proj.zoie.impl.indexing.internal,RAMSearchIndex,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",60,68,0.88
proj.zoie.impl.indexing.internal,RAMSearchIndex,log4j:log4j,Logging Frameworks,logging,5,68,0.07
