packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
cc.twittertools.index,ExtractTweetidsFromCollection,commons-cli:commons-cli,Command Line Parsers,"command-line,cli,parser",27,27,1.0
cc.twittertools.piggybank,GetLongitude,org.apache.pig:pig,Hadoop Query Engines,"apache,hadoop,query,bigdata",16,16,1.0
cc.twittertools.hbase,WordCountDAO,log4j:apache-log4j-extras,Logging Frameworks,"logging,apache",11,122,0.09
cc.twittertools.hbase,WordCountDAO,org.apache.hadoop:hadoop-core,Distributed Computing,"computing,distributed,hadoop,apache",2,122,0.02
cc.twittertools.hbase,WordCountDAO,org.apache.hbase:hbase,Hadoop Databases,"database,nosql,hadoop,apache,hbase",109,122,0.89
cc.twittertools.udf,LuceneTokenizer,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",12,34,0.35
cc.twittertools.udf,LuceneTokenizer,org.apache.pig:pig,Hadoop Query Engines,"apache,hadoop,query,bigdata",20,34,0.59
cc.twittertools.udf,LuceneTokenizer,cc.twittertools:twitter-tools-core,"","tools,twitter",1,34,0.03
cc.twittertools.udf,LuceneTokenizer,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,34,0.03
edu.illinois.lis.feedback,FeedbackModel,cc.twittertools:twitter-tools-core,"","tools,twitter",4,4,1.0
cc.twittertools.search.api,TrecSearchThriftServer,com.google.guava:guava,Core Utilities,google,5,85,0.06
cc.twittertools.search.api,TrecSearchThriftServer,commons-cli:commons-cli,Command Line Parsers,"command-line,cli,parser",65,85,0.76
cc.twittertools.search.api,TrecSearchThriftServer,org.apache.thrift:libthrift,Object Serialization,"serialization,apache,thrift,protocol",15,85,0.18
cc.twittertools.index,LowerCaseEntityPreservingFilter,com.twitter:twitter-text,"","twitter,text",3,54,0.06
cc.twittertools.index,LowerCaseEntityPreservingFilter,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",51,54,0.94
edu.illinois.lis.query,GQueriesJsonImpl,log4j:apache-log4j-extras,Logging Frameworks,"logging,apache",9,56,0.16
edu.illinois.lis.query,GQueriesJsonImpl,com.google.code.gson:gson,JSON Libraries,"google,json",47,56,0.84
cc.twittertools.thrift.gen,TResult,org.apache.thrift:libthrift,Object Serialization,"serialization,apache,thrift,protocol",531,531,1.0
cc.twittertools.corpus.data,JsonStatusCorpusReader,com.google.guava:guava,Core Utilities,google,2,2,1.0
cc.twittertools.piggybank,IsMap,org.apache.pig:pig,Hadoop Query Engines,"apache,hadoop,query,bigdata",7,7,1.0
cc.twittertools.search,TrecTopicSetTest,junit:junit,Testing Frameworks,"testing,junit",12,16,0.75
cc.twittertools.search,TrecTopicSetTest,com.google.guava:guava,Core Utilities,google,4,16,0.25
cc.twittertools.corpus.data,Status,com.google.code.gson:gson,JSON Libraries,"google,json",78,83,0.94
cc.twittertools.corpus.data,Status,log4j:apache-log4j-extras,Logging Frameworks,"logging,apache",5,83,0.06
cc.twittertools.download,AsyncJsonStatusBlockCrawler,com.google.guava:guava,Core Utilities,google,8,125,0.06
cc.twittertools.download,AsyncJsonStatusBlockCrawler,log4j:apache-log4j-extras,Logging Frameworks,"logging,apache",33,125,0.26
cc.twittertools.download,AsyncJsonStatusBlockCrawler,com.ning:async-http-client,HTTP Clients,"client,asynchronous,http",29,125,0.23
cc.twittertools.download,AsyncJsonStatusBlockCrawler,cc.twittertools:twitter-tools-core,"","tools,twitter",4,125,0.03
cc.twittertools.download,AsyncJsonStatusBlockCrawler,commons-cli:commons-cli,Command Line Parsers,"command-line,cli,parser",51,125,0.41
cc.twittertools.udf,GetDate,org.apache.pig:pig,Hadoop Query Engines,"apache,hadoop,query,bigdata",7,7,1.0
cc.twittertools.corpus.data,TSVStatusCorpusReader,cc.twittertools:twitter-tools-core,"","tools,twitter",6,6,1.0
edu.gslis.ttg.main,RunTTGBaseline,com.googlecode.json-simple:json-simple,JSON Libraries,json,21,42,0.5
edu.gslis.ttg.main,RunTTGBaseline,org.apache.thrift:libthrift,Object Serialization,"serialization,apache,thrift,protocol",1,42,0.02
edu.gslis.ttg.main,RunTTGBaseline,cc.twittertools:twitter-tools-core,"","tools,twitter",20,42,0.48
cc.twittertools.stream,GatherStatusStream,log4j:apache-log4j-extras,Logging Frameworks,"logging,apache",97,108,0.9
cc.twittertools.stream,GatherStatusStream,org.twitter4j:twitter4j-stream,Social Network Clients,"streaming,social,twitter",10,108,0.09
