packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
uk.co.flax.luwak,QueryTermFilter,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",31,31,1.0
uk.co.flax.luwak.presearcher,WildcardNGramPresearcherComponent,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",6,6,1.0
uk.co.flax.luwak.presearcher,PresearcherComponent,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",9,9,1.0
uk.co.flax.luwak.termextractor.weights,FieldSpecificTermWeightNorm,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
uk.co.flax.luwak.util,SpanRewriter,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",175,175,1.0
uk.co.flax.luwak.termextractor.treebuilder,TermInSetQueryTreeBuilder,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",15,15,1.0
uk.co.flax.luwak.testutils,TestCollectionUtils,com.google.guava:guava,Core Utilities,google,8,18,0.44
uk.co.flax.luwak.testutils,TestCollectionUtils,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",9,18,0.5
uk.co.flax.luwak.testutils,TestCollectionUtils,junit:junit,Testing Frameworks,"testing,junit",1,18,0.06
uk.co.flax.luwak.assertions,HighlightingMatchHitsAssert,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",13,13,1.0
uk.co.flax.luwak.assertions,FieldMatchAssert,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",4,4,1.0
uk.co.flax.luwak.matchers,TestHighlightingMatcher,junit:junit,Testing Frameworks,"testing,junit",23,401,0.06
uk.co.flax.luwak.matchers,TestHighlightingMatcher,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",2,401,0.0
uk.co.flax.luwak.matchers,TestHighlightingMatcher,org.apache.lucene:lucene-queryparser,"","lucene,apache,index",4,401,0.01
uk.co.flax.luwak.matchers,TestHighlightingMatcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",354,401,0.88
uk.co.flax.luwak.matchers,TestHighlightingMatcher,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",18,401,0.04
uk.co.flax.luwak.matchers,HighlightingMatcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",35,35,1.0
uk.co.flax.luwak,TestConcurrentQueryLoader,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",8,10,0.8
uk.co.flax.luwak,TestConcurrentQueryLoader,junit:junit,Testing Frameworks,"testing,junit",2,10,0.2
uk.co.flax.luwak.termextractor,DumpQueryTree,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
uk.co.flax.luwak,QueryCacheEntry,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",8,8,1.0
uk.co.flax.luwak,TestMonitorErrorHandling,org.mockito:mockito-core,Mocking,"mock,mocking,testing",10,47,0.21
uk.co.flax.luwak,TestMonitorErrorHandling,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",19,47,0.4
uk.co.flax.luwak,TestMonitorErrorHandling,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",14,47,0.3
uk.co.flax.luwak,TestMonitorErrorHandling,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,47,0.02
uk.co.flax.luwak,TestMonitorErrorHandling,junit:junit,Testing Frameworks,"testing,junit",3,47,0.06
uk.co.flax.luwak.util,TestSpanRewriter,junit:junit,Testing Frameworks,"testing,junit",4,54,0.07
uk.co.flax.luwak.util,TestSpanRewriter,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",12,54,0.22
uk.co.flax.luwak.util,TestSpanRewriter,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",38,54,0.7
uk.co.flax.luwak.presearcher,DocumentQueryBuilder,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
uk.co.flax.luwak.matchers,SimpleMatcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
uk.co.flax.luwak,QueryIndex,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",141,141,1.0
uk.co.flax.luwak.termextractor,QueryTreeBuilder,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
uk.co.flax.luwak.termextractor.querytree,TermNode,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
uk.co.flax.luwak.termextractor.treebuilder,PayloadScoreQueryTreeBuilder,org.apache.lucene:lucene-queries,"","lucene,apache,index",5,6,0.83
uk.co.flax.luwak.termextractor.treebuilder,PayloadScoreQueryTreeBuilder,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,6,0.17
uk.co.flax.luwak.benchmark,PresearcherMatcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,14,0.07
uk.co.flax.luwak.benchmark,PresearcherMatcher,com.github.flaxsearch:luwak,"",github,13,14,0.93
uk.co.flax.luwak.presearcher,TestWildcardTermPresearcher,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",2,16,0.13
uk.co.flax.luwak.presearcher,TestWildcardTermPresearcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",5,16,0.31
