packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
org.apdplat.word.util,Utils,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",23,23,1.0
org.apdplat.word.elasticsearch,ChineseWordTokenizerFactory,org.elasticsearch:elasticsearch,ElasticSearch Clients,"server,elasticsearch,elastic,client,search",6,10,0.6
org.apdplat.word.elasticsearch,ChineseWordTokenizerFactory,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,10,0.1
org.apdplat.word.elasticsearch,ChineseWordTokenizerFactory,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",3,10,0.3
org.apdplat.word.recognition,Quantifier,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",17,17,1.0
org.apdplat.word.util,DoubleArrayGenericTrie,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",29,29,1.0
org.apdplat.word.corpus,Evaluation,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",21,21,1.0
org.apdplat.word.util,GenericTrie,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",55,55,1.0
org.apdplat.word.analysis,JaccardTextSimilarity,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",8,8,1.0
org.apdplat.word.segmentation.impl,FullSegmentation,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",30,30,1.0
org.apdplat.word.elasticsearch,ChineseWordPlugin,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,17,0.06
org.apdplat.word.elasticsearch,ChineseWordPlugin,org.elasticsearch:elasticsearch,ElasticSearch Clients,"server,elasticsearch,elastic,client,search",16,17,0.94
org.apdplat.word.analysis,JaroDistanceTextSimilarity,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",8,8,1.0
org.apdplat.word.recognition,PunctuationTest,junit:junit,Testing Frameworks,"testing,junit",22,22,1.0
org.apdplat.word.segmentation.impl,ReverseMinimumMatchingTest,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
org.apdplat.word.analysis,EuclideanDistanceTextSimilarity,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",6,6,1.0
org.apdplat.word.analysis,TextSimilarity,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",45,45,1.0
org.apdplat.word.tagging,PinyinTagging,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",5,22,0.23
org.apdplat.word.tagging,PinyinTagging,com.belerweb:pinyin4j,"","",17,22,0.77
org.apdplat.word.dictionary.impl,DictionaryTrieTest,junit:junit,Testing Frameworks,"testing,junit",26,26,1.0
org.apdplat.word.segmentation,SegmentationFactory,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",7,7,1.0
org.apdplat.word.analysis,ManhattanDistanceTextSimilarity,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",6,6,1.0
org.apdplat.word.tagging,AntonymTagging,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",43,43,1.0
org.apdplat.word.dictionary.impl,DictionaryTrie,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",57,57,1.0
org.apdplat.word.segmentation.impl,MaximumMatchingTest,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
org.apdplat.word.segmentation.impl,BidirectionalMinimumMatching,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",12,12,1.0
org.apdplat.word.segmentation.impl,MinimalWordCount,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",12,12,1.0
org.apdplat.word.dictionary,DictionaryTools,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",13,13,1.0
org.apdplat.word.vector,Word2Vector,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",31,31,1.0
org.apdplat.word,WordSegmenter,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j",45,45,1.0
org.apdplat.word.lucene,ChineseWordAnalyzerTest,org.apache.lucene:lucene-queryparser,"","lucene,apache,index",2,114,0.02
org.apdplat.word.lucene,ChineseWordAnalyzerTest,org.elasticsearch:elasticsearch,ElasticSearch Clients,"server,elasticsearch,elastic,client,search",4,114,0.04
org.apdplat.word.lucene,ChineseWordAnalyzerTest,junit:junit,Testing Frameworks,"testing,junit",14,114,0.12
org.apdplat.word.lucene,ChineseWordAnalyzerTest,org.apache.lucene:lucene-test-framework,"","lucene,framework,testing,apache,index",26,114,0.23
org.apdplat.word.lucene,ChineseWordAnalyzerTest,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",68,114,0.6
