packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
com.stratio.cassandra.lucene.testsAT.issues,Issue177IT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",12,15,0.8
com.stratio.cassandra.lucene.testsAT.udt,TupleIndexingIT,com.datastax.cassandra:cassandra-driver-core,Cassandra Clients,"database,cassandra,driver,client",39,89,0.44
com.stratio.cassandra.lucene.testsAT.udt,TupleIndexingIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",42,89,0.47
com.stratio.cassandra.lucene.testsAT.udt,TupleIndexingIT,junit:junit,Testing Frameworks,"testing,junit",8,89,0.09
com.stratio.cassandra.lucene.search.condition,PrefixCondition,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",6,6,1.0
com.stratio.cassandra.lucene.testsAT.issues,Issue158IT,junit:junit,Testing Frameworks,"testing,junit",3,40,0.08
com.stratio.cassandra.lucene.testsAT.issues,Issue158IT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",30,40,0.75
com.stratio.cassandra.lucene.testsAT.issues,Issue158IT,com.datastax.cassandra:cassandra-driver-core,Cassandra Clients,"database,cassandra,driver,client",7,40,0.18
com.stratio.cassandra.lucene.search.condition,GeoShapeCondition,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,9,0.11
com.stratio.cassandra.lucene.search.condition,GeoShapeCondition,org.apache.lucene:lucene-spatial,"","lucene,spatial,apache,index",8,9,0.89
com.stratio.cassandra.lucene.common,GeoShape,com.vividsolutions:jts-core,"","",20,20,1.0
com.stratio.cassandra.lucene.schema.mapping,BooleanMapperTest,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",14,62,0.23
com.stratio.cassandra.lucene.schema.mapping,BooleanMapperTest,junit:junit,Testing Frameworks,"testing,junit",48,62,0.77
com.stratio.cassandra.lucene.testsAT.varia,TestBooleanExtremeClauses,junit:junit,Testing Frameworks,"testing,junit",5,15,0.33
com.stratio.cassandra.lucene.testsAT.varia,TestBooleanExtremeClauses,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",10,15,0.67
com.stratio.cassandra.lucene.testsAT.varia,AllowFilteringWith1000MixedRowsIT,junit:junit,Testing Frameworks,"testing,junit",10,10,1.0
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,org.apache.cassandra:cassandra-all,Hadoop Databases,"database,nosql,cassandra,hadoop,apache",2,99,0.02
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,junit:junit,Testing Frameworks,"testing,junit",71,99,0.72
com.stratio.cassandra.lucene.schema.mapping,BitemporalMapperTest,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",26,99,0.26
com.stratio.cassandra.lucene.testsAT.util,CassandraUtils,junit:junit,Testing Frameworks,"testing,junit",5,86,0.06
com.stratio.cassandra.lucene.testsAT.util,CassandraUtils,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",34,86,0.4
com.stratio.cassandra.lucene.testsAT.util,CassandraUtils,com.datastax.cassandra:cassandra-driver-core,Cassandra Clients,"database,cassandra,driver,client",47,86,0.55
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,BigIntegerMapperValidTypesIndexCreationIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",9,15,0.6
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,BigIntegerMapperValidTypesIndexCreationIT,junit:junit,Testing Frameworks,"testing,junit",6,15,0.4
com.stratio.cassandra.lucene.testsAT.story,ComposedKeyIndexHandlingIT,junit:junit,Testing Frameworks,"testing,junit",9,15,0.6
com.stratio.cassandra.lucene.testsAT.story,ComposedKeyIndexHandlingIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",6,15,0.4
