packageName,className,apis
org.lionsoul.jcseg.analyzer,JcsegTokenizer,"[org.apache.lucene:lucene-core,org.lionsoul:jcseg-core]"
org.lionsoul.jcseg.opensearch.index.analysis,JcsegNGramAnalyzerProvider,"[org.lionsoul:jcseg-core,org.opensearch:opensearch]"
org.lionsoul.jcseg.elasticsearch.index.analysis,JcsegSimpleAnalyzerProvider,"[org.elasticsearch:elasticsearch,org.lionsoul:jcseg-core]"
org.lionsoul.jcseg.opensearch.index.analysis,JcsegNoOpTokenFilterFactory,"[org.apache.lucene:lucene-core,org.opensearch:opensearch]"
org.lionsoul.jcseg.elasticsearch,AppTest,[junit:junit]
org.lionsoul.jcseg.elasticsearch.index.analysis,JcsegNLPAnalyzerProvider,"[org.elasticsearch:elasticsearch,org.lionsoul:jcseg-core]"
org.lionsoul.jcseg.opensearch.index.analysis,JcsegDetectAnalyzerProvider,"[org.lionsoul:jcseg-core,org.opensearch:opensearch]"
org.lionsoul.jcseg.server,AppTest,[junit:junit]
org.lionsoul.jcseg.server.controller,SummaryController,"[org.eclipse.jetty:jetty-server,org.lionsoul:jcseg-core]"
org.lionsoul.jcseg.server.core,UriEntry,[org.lionsoul:jcseg-core]
org.lionsoul.jcseg.elasticsearch.index.analysis,JcsegNoOpTokenFilterFactory,"[org.apache.lucene:lucene-core,org.elasticsearch:elasticsearch]"
org.lionsoul.jcseg.server,JcsegServerConfig,[org.lionsoul:jcseg-core]
org.lionsoul.jcseg.server.controller,SentenceController,"[org.eclipse.jetty:jetty-server,org.lionsoul:jcseg-core]"
org.lionsoul.jcseg.server,JcsegController,[org.eclipse.jetty:jetty-server]
org.lionsoul.jcseg.elasticsearch.index.analysis,JcsegTokenizerTokenizerFactory,"[org.apache.lucene:lucene-core,org.elasticsearch:elasticsearch,org.lionsoul:jcseg-analyzer,org.lionsoul:jcseg-core]"
org.lionsoul.jcseg.opensearch.index.analysis,JcsegTokenizerTokenizerFactory,"[org.apache.lucene:lucene-core,org.lionsoul:jcseg-analyzer,org.lionsoul:jcseg-core,org.opensearch:opensearch]"
org.lionsoul.jcseg.elasticsearch.index.analysis,JcsegDetectAnalyzerProvider,"[org.elasticsearch:elasticsearch,org.lionsoul:jcseg-core]"
org.lionsoul.jcseg.analyzer,JcsegAnalyzer,"[org.apache.lucene:lucene-core,org.lionsoul:jcseg-core]"
org.lionsoul.jcseg.server.core,Controller,[org.eclipse.jetty:jetty-server]
org.lionsoul.jcseg.server.controller,KeywordsController,"[org.eclipse.jetty:jetty-server,org.lionsoul:jcseg-core]"
org.lionsoul.jcseg.opensearch.index.analysis,JcsegComplexAnalyzerProvider,"[org.lionsoul:jcseg-core,org.opensearch:opensearch]"
org.lionsoul.jcseg.opensearch,AppTest,[junit:junit]
org.lionsoul.jcseg.server.controller,TokenizerController,"[org.eclipse.jetty:jetty-server,org.lionsoul:jcseg-core]"
