groupId,artifactId,version,mcrCategories,mcrTags,downloaded,dlVersIfDiff,jarURL,pathToJAR
org.apache.lucene,lucene-analyzers-common,4.3.1,,"lucene,analyzer,apache,index",true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-analyzers-common/4.3.1/lucene-analyzers-common-4.3.1.jar,temp/dependencies/lintool/twitter-tools/org/apache/lucene/lucene-analyzers-common/4.3.1/lucene-analyzers-common-4.3.1.jar
commons-io,commons-io,2.4,I/O Utilities,io,true,,https://repo1.maven.org/maven2/commons-io/commons-io/2.4/commons-io-2.4.jar,temp/dependencies/lintool/twitter-tools/commons-io/commons-io/2.4/commons-io-2.4.jar
log4j,log4j,1.2.17,Logging Frameworks,logging,true,,https://repo1.maven.org/maven2/log4j/log4j/1.2.17/log4j-1.2.17.jar,temp/dependencies/lintool/twitter-tools/log4j/log4j/1.2.17/log4j-1.2.17.jar
org.apache.ant,ant,1.9.1,Build Tools,"apache,ant,build,tools",true,,https://repo1.maven.org/maven2/org/apache/ant/ant/1.9.1/ant-1.9.1.jar,temp/dependencies/lintool/twitter-tools/org/apache/ant/ant/1.9.1/ant-1.9.1.jar
com.ning,async-http-client,1.7.5,HTTP Clients,"client,asynchronous,http",true,,https://repo1.maven.org/maven2/com/ning/async-http-client/1.7.5/async-http-client-1.7.5.jar,temp/dependencies/lintool/twitter-tools/com/ning/async-http-client/1.7.5/async-http-client-1.7.5.jar
org.apache.lucene,lucene-core,4.3.1,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-core/4.3.1/lucene-core-4.3.1.jar,temp/dependencies/lintool/twitter-tools/org/apache/lucene/lucene-core/4.3.1/lucene-core-4.3.1.jar
org.apache.thrift,libthrift,0.9.1,Object Serialization,"serialization,apache,thrift,protocol",true,,https://repo1.maven.org/maven2/org/apache/thrift/libthrift/0.9.1/libthrift-0.9.1.jar,temp/dependencies/lintool/twitter-tools/org/apache/thrift/libthrift/0.9.1/libthrift-0.9.1.jar
com.googlecode.json-simple,json-simple,1.1,JSON Libraries,json,true,,https://repo1.maven.org/maven2/com/googlecode/json-simple/json-simple/1.1/json-simple-1.1.jar,temp/dependencies/lintool/twitter-tools/com/googlecode/json-simple/json-simple/1.1/json-simple-1.1.jar
com.google.code.findbugs,jsr305,1.3.9,Defect Detection Metadata,"defect,google,analysis,metadata",true,,https://repo1.maven.org/maven2/com/google/code/findbugs/jsr305/1.3.9/jsr305-1.3.9.jar,temp/dependencies/lintool/twitter-tools/com/google/code/findbugs/jsr305/1.3.9/jsr305-1.3.9.jar
org.apache.hadoop,hadoop-core,1.2.1,Distributed Computing,"computing,distributed,hadoop,apache",true,,https://repo1.maven.org/maven2/org/apache/hadoop/hadoop-core/1.2.1/hadoop-core-1.2.1.jar,temp/dependencies/lintool/twitter-tools/org/apache/hadoop/hadoop-core/1.2.1/hadoop-core-1.2.1.jar
