groupId,artifactId,version,mcrCategories,mcrTags,downloaded,dlVersIfDiff,jarURL,pathToJAR
org.springframework,spring-core,3.0.5.RELEASE,Core Utilities,spring,true,,https://repo1.maven.org/maven2/org/springframework/spring-core/3.0.5.RELEASE/spring-core-3.0.5.RELEASE.jar,temp/dependencies/senseidb/zoie/org/springframework/spring-core/3.0.5.RELEASE/spring-core-3.0.5.RELEASE.jar
org.apache.lucene,lucene-core,4.3.0,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-core/4.3.0/lucene-core-4.3.0.jar,temp/dependencies/senseidb/zoie/org/apache/lucene/lucene-core/4.3.0/lucene-core-4.3.0.jar
log4j,log4j,1.2.13,Logging Frameworks,logging,true,,https://repo1.maven.org/maven2/log4j/log4j/1.2.13/log4j-1.2.13.jar,temp/dependencies/senseidb/zoie/log4j/log4j/1.2.13/log4j-1.2.13.jar
org.springframework,spring-web,3.0.5.RELEASE,Web Frameworks,"spring,framework,web",true,,https://repo1.maven.org/maven2/org/springframework/spring-web/3.0.5.RELEASE/spring-web-3.0.5.RELEASE.jar,temp/dependencies/senseidb/zoie/org/springframework/spring-web/3.0.5.RELEASE/spring-web-3.0.5.RELEASE.jar
org.mockito,mockito-all,1.8.1,Mocking,"mock,mocking,testing",true,,https://repo1.maven.org/maven2/org/mockito/mockito-all/1.8.1/mockito-all-1.8.1.jar,temp/dependencies/senseidb/zoie/org/mockito/mockito-all/1.8.1/mockito-all-1.8.1.jar
javax.servlet,servlet-api,2.5,Java Specifications,"standard,servlet,javax,api,specs",true,,https://repo1.maven.org/maven2/javax/servlet/servlet-api/2.5/servlet-api-2.5.jar,temp/dependencies/senseidb/zoie/javax/servlet/servlet-api/2.5/servlet-api-2.5.jar
org.springframework,spring-webmvc,3.0.5.RELEASE,Web Frameworks,"spring,framework,web,mvc",true,,https://repo1.maven.org/maven2/org/springframework/spring-webmvc/3.0.5.RELEASE/spring-webmvc-3.0.5.RELEASE.jar,temp/dependencies/senseidb/zoie/org/springframework/spring-webmvc/3.0.5.RELEASE/spring-webmvc-3.0.5.RELEASE.jar
com.senseidb.zoie,zoie-core,4.0.1-SNAPSHOT,Search Engines,"engine,search",true,4.0.0,https://repo1.maven.org/maven2/com/senseidb/zoie/zoie-core/4.0.0/zoie-core-4.0.0.jar,temp/dependencies/senseidb/zoie/com/senseidb/zoie/zoie-core/4.0.0/zoie-core-4.0.0.jar
org.json,json,20080701,JSON Libraries,json,true,,https://repo1.maven.org/maven2/org/json/json/20080701/json-20080701.jar,temp/dependencies/senseidb/zoie/org/json/json/20080701/json-20080701.jar
commons-configuration,commons-configuration,1.6,Configuration Libraries,config,true,,https://repo1.maven.org/maven2/commons-configuration/commons-configuration/1.6/commons-configuration-1.6.jar,temp/dependencies/senseidb/zoie/commons-configuration/commons-configuration/1.6/commons-configuration-1.6.jar
org.apache.lucene,lucene-highlighter,4.3.0,,"lucene,apache,index",true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-highlighter/4.3.0/lucene-highlighter-4.3.0.jar,temp/dependencies/senseidb/zoie/org/apache/lucene/lucene-highlighter/4.3.0/lucene-highlighter-4.3.0.jar
