groupId,artifactId,version,mcrCategories,mcrTags,downloaded,dlVersIfDiff,jarURL,pathToJAR
log4j,log4j,1.2.14,Logging Frameworks,logging,true,,https://repo1.maven.org/maven2/log4j/log4j/1.2.14/log4j-1.2.14.jar,temp/dependencies/rnewson/couchdb-lucene/log4j/log4j/1.2.14/log4j-1.2.14.jar
net.jcip,jcip-annotations,1.0,Annotation Libraries,"annotations,metadata",true,,https://repo1.maven.org/maven2/net/jcip/jcip-annotations/1.0/jcip-annotations-1.0.jar,temp/dependencies/rnewson/couchdb-lucene/net/jcip/jcip-annotations/1.0/jcip-annotations-1.0.jar
org.apache.lucene,lucene-core,6.4.1,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-core/6.4.1/lucene-core-6.4.1.jar,temp/dependencies/rnewson/couchdb-lucene/org/apache/lucene/lucene-core/6.4.1/lucene-core-6.4.1.jar
org.mozilla,rhino,1.7R4,JVM Languages,"scripting,javascript,jvm,language",true,,https://repo1.maven.org/maven2/org/mozilla/rhino/1.7R4/rhino-1.7R4.jar,temp/dependencies/rnewson/couchdb-lucene/org/mozilla/rhino/1.7R4/rhino-1.7R4.jar
org.apache.lucene,lucene-analyzers-smartcn,6.4.1,,"lucene,analyzer,apache,index",true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-analyzers-smartcn/6.4.1/lucene-analyzers-smartcn-6.4.1.jar,temp/dependencies/rnewson/couchdb-lucene/org/apache/lucene/lucene-analyzers-smartcn/6.4.1/lucene-analyzers-smartcn-6.4.1.jar
commons-configuration,commons-configuration,1.10,Configuration Libraries,config,true,,https://repo1.maven.org/maven2/commons-configuration/commons-configuration/1.10/commons-configuration-1.10.jar,temp/dependencies/rnewson/couchdb-lucene/commons-configuration/commons-configuration/1.10/commons-configuration-1.10.jar
org.apache.poi,ooxml-schemas,1.1,,"schema,apache",true,,https://repo1.maven.org/maven2/org/apache/poi/ooxml-schemas/1.1/ooxml-schemas-1.1.jar,temp/dependencies/rnewson/couchdb-lucene/org/apache/poi/ooxml-schemas/1.1/ooxml-schemas-1.1.jar
org.eclipse.jetty,jetty-server,9.4.24.v20191120,Web Servers,"server,eclipse,webserver,web,jetty",true,,https://repo1.maven.org/maven2/org/eclipse/jetty/jetty-server/9.4.24.v20191120/jetty-server-9.4.24.v20191120.jar,temp/dependencies/rnewson/couchdb-lucene/org/eclipse/jetty/jetty-server/9.4.24.v20191120/jetty-server-9.4.24.v20191120.jar
org.apache.lucene,lucene-queryparser,6.4.1,,"lucene,apache,index",true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-queryparser/6.4.1/lucene-queryparser-6.4.1.jar,temp/dependencies/rnewson/couchdb-lucene/org/apache/lucene/lucene-queryparser/6.4.1/lucene-queryparser-6.4.1.jar
org.slf4j,slf4j-log4j12,1.7.5,Logging Bridges,"logging,bridge,slf4j",true,,https://repo1.maven.org/maven2/org/slf4j/slf4j-log4j12/1.7.5/slf4j-log4j12-1.7.5.jar,temp/dependencies/rnewson/couchdb-lucene/org/slf4j/slf4j-log4j12/1.7.5/slf4j-log4j12-1.7.5.jar
org.apache.tika,tika-parsers,1.22,,"parser,apache",true,,https://repo1.maven.org/maven2/org/apache/tika/tika-parsers/1.22/tika-parsers-1.22.jar,temp/dependencies/rnewson/couchdb-lucene/org/apache/tika/tika-parsers/1.22/tika-parsers-1.22.jar
org.apache.httpcomponents,httpcore,4.4.1,HTTP Clients,"apache,client,http",true,,https://repo1.maven.org/maven2/org/apache/httpcomponents/httpcore/4.4.1/httpcore-4.4.1.jar,temp/dependencies/rnewson/couchdb-lucene/org/apache/httpcomponents/httpcore/4.4.1/httpcore-4.4.1.jar
commons-io,commons-io,2.6,I/O Utilities,io,true,,https://repo1.maven.org/maven2/commons-io/commons-io/2.6/commons-io-2.6.jar,temp/dependencies/rnewson/couchdb-lucene/commons-io/commons-io/2.6/commons-io-2.6.jar
commons-codec,commons-codec,1.12,Base64 Libraries,"codec,base64,encoding",true,,https://repo1.maven.org/maven2/commons-codec/commons-codec/1.12/commons-codec-1.12.jar,temp/dependencies/rnewson/couchdb-lucene/commons-codec/commons-codec/1.12/commons-codec-1.12.jar
org.apache.lucene,lucene-queries,6.4.1,,"lucene,apache,index",true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-queries/6.4.1/lucene-queries-6.4.1.jar,temp/dependencies/rnewson/couchdb-lucene/org/apache/lucene/lucene-queries/6.4.1/lucene-queries-6.4.1.jar
